Gene	CDD	GO	Gene3D	Hamap	Interpro	MobiDBLite	PIRSF	PRINTS	Pfam	ProDom	ProSitePatterns	ProSiteProfiles	SFLD	SMART	SUPERFAMILY	TIGRFAM
V1047294		; YSIRK Gram-positive signal peptide			; YSIRK Gram-positive signal peptide				; YSIRK type signal peptide							;  gram-positive signal peptide, YSIRK family
V1047357						; consensus disorder prediction										
V1047883		; Rare lipoprotein A; RlpA-like protein, double-psi beta-barrel domain	; Barwin-like endoglucanases		; Rare lipoprotein A; RlpA-like protein, double-psi beta-barrel domain				; Lytic transglycolase						; Barwin-like endoglucanases	;  rare lipoprotein A
V1048870		; Ribosomal protein L3; Ribosomal protein L3, bacterial/organelle-type; Ribosomal protein L3, conserved site; Translation protein, beta-barrel domain	; Translation factors; Translation factors; Ribosomal protein L3	; 50S ribosomal protein L3 [rplC].	; Ribosomal protein L3; Ribosomal protein L3, bacterial/organelle-type; Ribosomal protein L3, conserved site; Translation protein, beta-barrel domain				; Ribosomal protein L3		; Ribosomal protein L3 signature.				; Translation proteins	;  50S ribosomal protein uL3
V1049131		; HAD-like domain; P-type ATPase; P-type ATPase, A  domain; P-type ATPase, cytoplasmic domain N; P-type ATPase, phosphorylation site; P-type ATPase, subfamily IB	; Calcium-transporting ATPase; Calcium-transporting ATPase		; HAD-like domain; P-type ATPase; P-type ATPase, A  domain; P-type ATPase, cytoplasmic domain N; P-type ATPase, phosphorylation site; P-type ATPase, subfamily IB			; H+-transporting ATPase (proton pump) signature; P-type cation-transporting ATPase superfamily signature	; E1-E2 ATPase; haloacid dehalogenase-like hydrolase		; E1-E2 ATPases phosphorylation site.; Hypothetical cof family signature 2.				; HAD-like; HAD-like; Calcium ATPase, transduction domain A	;  heavy metal translocating P-type ATPase;  HAD ATPase, P-type, family IC
V1050626		; Trigger factor; Trigger factor, C-terminal; Trigger factor, ribosome-binding, bacterial; Trigger factor/SurA domain	; Trigger factor ribosome-binding domain; Trigger factor	; Trigger factor [tig].	; Trigger factor; Trigger factor, C-terminal; Trigger factor, ribosome-binding, bacterial; Trigger factor/SurA domain	; consensus disorder prediction	; (Full/Desc.) FKBP-type peptidyl-prolyl cis-trans isomerase (trigger factor)		; Bacterial trigger factor protein (TF); Bacterial trigger factor protein (TF) C-terminus						; Trigger factor ribosome-binding domain; Triger factor/SurA peptide-binding domain-like	;  trigger factor
V1050760	; TOPRIM_DnaG_primases	; DNA primase DnaG, bacteria; DNA primase, DnaB-helicase binding domain; DNA primase, DnaG; DNA primase, catalytic core, N-terminal; Toprim domain; Zinc finger, CHC2-type	; DNA Primase; Chain A	; DNA primase [dnaG].	; DNA primase DnaG, bacteria; DNA primase, DnaB-helicase binding domain; DNA primase, DnaG; DNA primase, catalytic core, N-terminal; Toprim domain; Zinc finger, CHC2-type		; (Full) DNA primase		; CHC2 zinc finger; DNA primase catalytic core, N-terminal domain; DnaB-helicase binding domain of primase; Toprim-like			; Toprim domain profile.		; zinc finger; 	; DNA primase core; Zinc beta-ribbon	;  DNA primase
V1051020		; TonB-dependent receptor, beta-barrel; TonB-dependent receptor, plug domain	; Ferric Hydroxamate Uptake Protein; Chain A		; TonB-dependent receptor, beta-barrel; TonB-dependent receptor, plug domain				; TonB dependent receptor; TonB-dependent Receptor Plug Domain						; Porins	
V1051284	; PTS-HPr_like	; Phosphocarrier protein HPr-like; Phosphotransferase system, HPr histidine phosphorylation site			; Phosphocarrier protein HPr-like; Phosphotransferase system, HPr histidine phosphorylation site			; Phosphocarrier protein signature	; PTS HPr component phosphorylation site		; PTS HPR domain histidine phosphorylation site signature.	; PTS HPR domain profile.			; HPr-like	;  phosphocarrier, HPr family
V1051876	; NAD_bind_1_Glu_DH	; Glutamate dehydrogenase; Glutamate/phenylalanine/leucine/valine dehydrogenase; Glutamate/phenylalanine/leucine/valine dehydrogenase, C-terminal; Glutamate/phenylalanine/leucine/valine dehydrogenase, dimerisation domain; Leu/Phe/Val dehydrogenases active site; NAD(P) binding domain of glutamate dehydrogenase; NAD(P)-binding domain	; NAD(P)-binding Rossmann-like Domain		; Glutamate dehydrogenase; Glutamate/phenylalanine/leucine/valine dehydrogenase; Glutamate/phenylalanine/leucine/valine dehydrogenase, C-terminal; Glutamate/phenylalanine/leucine/valine dehydrogenase, dimerisation domain; Leu/Phe/Val dehydrogenases active site; NAD(P) binding domain of glutamate dehydrogenase; NAD(P)-binding domain		; (Full) glutamate dehydrogenase	; Glutamate/leucine/phenylalanine/valine dehydrogenase signature	; Glu/Leu/Phe/Val dehydrogenase, dimerisation domain; Glutamate/Leucine/Phenylalanine/Valine dehydrogenase		; Glu / Leu / Phe / Val dehydrogenases active site.			; Glutamate/Leucine/Phenylalanine/Valine dehydrogenase	; Aminoacid dehydrogenase-like, N-terminal domain; NAD(P)-binding Rossmann-fold domains	
V1052172	; GH38N_AMII_ER_cytosolic	; Galactose mutarotase-like domain; Glycoside hydrolase 38/57, N-terminal domain; Glycoside hydrolase families 57/38, central domain; Glycoside hydrolase family 38, N-terminal domain; Glycoside hydrolase family 38, central domain; Glycoside hydrolase/deacetylase, beta/alpha-barrel; Glycosyl hydrolase family 38, C-terminal	; Families 57/38 glycoside transferase middle domain; Glycoside hydrolase 38		; Galactose mutarotase-like domain; Glycoside hydrolase 38/57, N-terminal domain; Glycoside hydrolase families 57/38, central domain; Glycoside hydrolase family 38, N-terminal domain; Glycoside hydrolase family 38, central domain; Glycoside hydrolase/deacetylase, beta/alpha-barrel; Glycosyl hydrolase family 38, C-terminal				; Alpha mannosidase middle domain; Glycosyl hydrolases family 38 C-terminal domain; Glycosyl hydrolases family 38 N-terminal domain					; Alpha mannosidase, middle domain	; Glycoside hydrolase/deacetylase; Families 57/38 glycoside transferase middle domain; Galactose mutarotase-like	
V1052248	; PRX_Typ2cys	; Alkyl hydroperoxide reductase subunit C; Alkyl hydroperoxide reductase subunit C/ Thiol specific antioxidant; Peroxiredoxin, AhpC-type; Peroxiredoxin, C-terminal; Thioredoxin domain; Thioredoxin-like fold	; Glutaredoxin		; Alkyl hydroperoxide reductase subunit C; Alkyl hydroperoxide reductase subunit C/ Thiol specific antioxidant; Peroxiredoxin, AhpC-type; Peroxiredoxin, C-terminal; Thioredoxin domain; Thioredoxin-like fold		; (Full) peroxiredoxin, AhpC type		; AhpC/TSA family; C-terminal domain of 1-Cys peroxiredoxin			; Thioredoxin domain profile.	; Peroxiredoxin		; Thioredoxin-like	;  peroxiredoxin
V1052709		; NEAT domain; Putative cell wall binding repeat 2			; NEAT domain; Putative cell wall binding repeat 2				; Iron Transport-associated domain; Putative cell wall binding repeat 2						; NEAT domain-like	
V1052840	; ETF_alpha	; DHS-like NAD/FAD-binding domain; Electron transfer flavoprotein alpha subunit/FixB; Electron transfer flavoprotein subunit alpha, conserved site; Electron transfer flavoprotein, alpha subunit, C-terminal; Electron transfer flavoprotein, alpha subunit, N-terminal; Electron transfer flavoprotein, alpha/beta-subunit, N-terminal; Rossmann-like alpha/beta/alpha sandwich fold	; HUPs; TPP-binding domain		; DHS-like NAD/FAD-binding domain; Electron transfer flavoprotein alpha subunit/FixB; Electron transfer flavoprotein subunit alpha, conserved site; Electron transfer flavoprotein, alpha subunit, C-terminal; Electron transfer flavoprotein, alpha subunit, N-terminal; Electron transfer flavoprotein, alpha/beta-subunit, N-terminal; Rossmann-like alpha/beta/alpha sandwich fold		; (Full) electron transfer flavoprotein, alpha subunit		; Electron transfer flavoprotein FAD-binding domain; Electron transfer flavoprotein domain		; Electron transfer flavoprotein alpha-subunit signature.			; Electron transfer flavoprotein domain	; DHS-like NAD/FAD-binding domain; Adenine nucleotide alpha hydrolases-like	
V1052940		; Nucleic acid-binding, OB-fold; Ribosomal Proteins L2, RNA binding domain; Ribosomal protein L2; Ribosomal protein L2 domain 2; Ribosomal protein L2, C-terminal; Ribosomal protein L2, bacterial/organellar-type; Ribosomal protein L2, conserved site; Ribosomal protein L2, domain 3; Translation protein SH3-like domain	; Nucleic acid-binding proteins; Ribosomal protein L2	; 50S ribosomal protein L2 [rplB].	; Nucleic acid-binding, OB-fold; Ribosomal Proteins L2, RNA binding domain; Ribosomal protein L2; Ribosomal protein L2 domain 2; Ribosomal protein L2, C-terminal; Ribosomal protein L2, bacterial/organellar-type; Ribosomal protein L2, conserved site; Ribosomal protein L2, domain 3; Translation protein SH3-like domain	; consensus disorder prediction	; (Full) ribosomal protein, L2p/L2a/L8e/organellar L2 types		; Ribosomal Proteins L2, C-terminal domain; Ribosomal Proteins L2, RNA binding domain		; Ribosomal protein L2 signature.			; Ribosomal Proteins L2, C-terminal domain; Ribosomal Proteins L2, RNA binding domain	; Translation proteins SH3-like domain; Nucleic acid-binding proteins	;  ribosomal protein uL2
V1053053	; PTS-HPr_like	; Phosphocarrier protein HPr-like; Phosphotransferase system, HPr histidine phosphorylation site; Phosphotransferase system, HPr serine phosphorylation site			; Phosphocarrier protein HPr-like; Phosphotransferase system, HPr histidine phosphorylation site; Phosphotransferase system, HPr serine phosphorylation site			; Phosphocarrier protein signature	; PTS HPr component phosphorylation site		; PTS HPR domain histidine phosphorylation site signature.; PTS HPR domain serine phosphorylation site signature.	; PTS HPR domain profile.			; HPr-like	;  phosphocarrier, HPr family
V1053817		; Acyl-CoA N-acyltransferase; Phosphatidylglycerol lysyltransferase, C-terminal; Uncharacterised conserved protein UCP018688			; Acyl-CoA N-acyltransferase; Phosphatidylglycerol lysyltransferase, C-terminal; Uncharacterised conserved protein UCP018688		; (Full/Desc.) uncharacterized conserved protein		; Uncharacterised conserved protein (DUF2156)						; Acyl-CoA N-acyltransferases (Nat); Acyl-CoA N-acyltransferases (Nat)	
V1054384	; AAT_like	; Aminotransferase, class I/classII; Aminotransferase, class-II, pyridoxal-phosphate binding site; Histidinol-phosphate aminotransferase family; Pyridoxal phosphate-dependent transferase; Pyridoxal phosphate-dependent transferase, major region, subdomain 1; Pyridoxal phosphate-dependent transferase, major region, subdomain 2	; Type I PLP-dependent aspartate aminotransferase-like (Major domain); Aspartate Aminotransferase		; Aminotransferase, class I/classII; Aminotransferase, class-II, pyridoxal-phosphate binding site; Histidinol-phosphate aminotransferase family; Pyridoxal phosphate-dependent transferase; Pyridoxal phosphate-dependent transferase, major region, subdomain 1; Pyridoxal phosphate-dependent transferase, major region, subdomain 2				; Aminotransferase class I and II		; Aminotransferases class-II pyridoxal-phosphate attachment site.				; PLP-dependent transferases	;  histidinol-phosphate transaminase
V1054538		; P-loop containing nucleoside triphosphate hydrolase	; P-loop containing nucleotide triphosphate hydrolases		; P-loop containing nucleoside triphosphate hydrolase										; P-loop containing nucleoside triphosphate hydrolases	
V1055364	; GMPK	; Guanylate kinase; Guanylate kinase, conserved site; Guanylate kinase-like domain; Guanylate kinase/L-type calcium channel beta subunit; P-loop containing nucleoside triphosphate hydrolase	; Guanylate Kinase phosphate binding domain; P-loop containing nucleotide triphosphate hydrolases; P-loop containing nucleotide triphosphate hydrolases; P-loop containing nucleotide triphosphate hydrolases	; Guanylate kinase [gmk].	; Guanylate kinase; Guanylate kinase, conserved site; Guanylate kinase-like domain; Guanylate kinase/L-type calcium channel beta subunit; P-loop containing nucleoside triphosphate hydrolase				; Guanylate kinase		; Guanylate kinase-like signature.	; Guanylate kinase-like domain profile.		; Guanylate kinase homologues.	; P-loop containing nucleoside triphosphate hydrolases	;  guanylate kinase
V1055422		; Acyl-CoA thioesterase, long chain; Alpha/Beta hydrolase fold; BAAT/Acyl-CoA thioester hydrolase C-terminal			; Acyl-CoA thioesterase, long chain; Alpha/Beta hydrolase fold; BAAT/Acyl-CoA thioester hydrolase C-terminal		; (Full) acyl-CoA thioesterase (hydrolase)		; BAAT / Acyl-CoA thioester hydrolase C terminal						; alpha/beta-Hydrolases; alpha/beta-Hydrolases	
V1057791		; DivIVA domain; DivIVA family			; DivIVA domain; DivIVA family	; consensus disorder prediction			; DivIVA protein						; Apolipoprotein A-I; Myosin rod fragments	;  DivIVA domain
V1057876		; Homeodomain-like	; Homeodomain-like		; Homeodomain-like	; consensus disorder prediction									; Homeodomain-like	
V1059590	; S4	; RNA-binding S4 domain; Ribosomal protein S4, bacterial-type; Ribosomal protein S4, conserved site; Ribosomal protein S4/S9, N-terminal	; Ribosomal Protein S4 Delta 41; Chain A; Structural Genomics Hypothetical 15.5 Kd Protein In Mrca-pcka Intergenic Region; Chain	; 30S ribosomal protein S4 [rpsD].	; RNA-binding S4 domain; Ribosomal protein S4, bacterial-type; Ribosomal protein S4, conserved site; Ribosomal protein S4/S9, N-terminal				; Ribosomal protein S4/S9 N-terminal domain; S4 domain		; Ribosomal protein S4 signature.	; S4 RNA-binding domain profile.		; Ribosomal protein S4/S9 N-terminal domain; S4 RNA-binding domain	; Alpha-L RNA-binding motif	;  ribosomal protein uS4
V1060437															; Pentapeptide repeat-like	
V1064196	; AdoMet_MTases; GIY-YIG_UPF0213	; GIY-YIG nuclease superfamily; Methyltransferase small domain; S-adenosyl-L-methionine-dependent methyltransferase	; Vaccinia Virus protein VP39		; GIY-YIG nuclease superfamily; Methyltransferase small domain; S-adenosyl-L-methionine-dependent methyltransferase				; GIY-YIG catalytic domain; Methyltransferase small domain			; GIY-YIG domain profile.			; GIY-YIG endonuclease; S-adenosyl-L-methionine-dependent methyltransferases	
V1064229															; Pentapeptide repeat-like	
V1064246															; Pentapeptide repeat-like	
V1064268						; consensus disorder prediction										
V1064296						; consensus disorder prediction									; Pentapeptide repeat-like	
V1064297															; Pentapeptide repeat-like	
V1064559	; Cyt_C5_DNA_methylase	; C-5 cytosine methyltransferase; S-adenosyl-L-methionine-dependent methyltransferase	; Vaccinia Virus protein VP39; DNA Methylase		; C-5 cytosine methyltransferase; S-adenosyl-L-methionine-dependent methyltransferase			; Cytosine-specific DNA methyltransferase signature	; C-5 cytosine-specific DNA methylase			; C-5 cytosine-specific DNA methylase (Dnmt) domain profile.			; S-adenosyl-L-methionine-dependent methyltransferases	;  DNA (cytosine-5-)-methyltransferase
