Gene	CDD	GO	Gene3D	Hamap	Interpro	MobiDBLite	PIRSF	PRINTS	Pfam	ProDom	ProSitePatterns	ProSiteProfiles	SFLD	SMART	SUPERFAMILY	TIGRFAM
V1837493	; PRTases_typeI	; Phosphoribosyl pyrophosphate synthetase, conserved site; Phosphoribosyltransferase domain; Phosphoribosyltransferase-like; Ribose-phosphate diphosphokinase; Ribose-phosphate pyrophosphokinase, N-terminal domain		; Ribose-phosphate pyrophosphokinase [prs].	; Phosphoribosyl pyrophosphate synthetase, conserved site; Phosphoribosyltransferase domain; Phosphoribosyltransferase-like; Ribose-phosphate diphosphokinase; Ribose-phosphate pyrophosphokinase, N-terminal domain				; N-terminal domain of ribose phosphate pyrophosphokinase; Phosphoribosyl synthetase-associated domain		; Phosphoribosyl pyrophosphate synthase signature.				; PRTase-like	;  ribose-phosphate diphosphokinase
V1837504	; NAPRTase_A	; Nicotinate phosphoribosyltransferase family; Nicotinate phosphoribosyltransferase pncB-type; Quinolinate phosphoribosyl transferase, C-terminal	; nicotinate phosphoribosyltransferase		; Nicotinate phosphoribosyltransferase family; Nicotinate phosphoribosyltransferase pncB-type; Quinolinate phosphoribosyl transferase, C-terminal		; (Full) nicotinate phosphoribosyltransferase		; Nicotinate phosphoribosyltransferase (NAPRTase) family						; Nicotinate/Quinolinate PRTase N-terminal domain-like; Nicotinate/Quinolinate PRTase C-terminal domain-like	;  nicotinate phosphoribosyltransferase
V1837512	; Peptidase_C1B	; Cysteine peptidase, cysteine active site; Cysteine peptidase, histidine active site; Peptidase C1B, bleomycin hydrolase	; Cysteine proteinases		; Cysteine peptidase, cysteine active site; Cysteine peptidase, histidine active site; Peptidase C1B, bleomycin hydrolase		; (Full) aminopeptidase C (bleomycin hydrolase)		; Peptidase C1-like family		; Eukaryotic thiol (cysteine) proteases cysteine active site.; Eukaryotic thiol (cysteine) proteases histidine active site.				; Cysteine proteinases	
V1837524	; KOW_NusG; NGN_Bact_1	; KOW; NusG, N-terminal; Ribosomal protein L2 domain 2; Transcription antitermination protein, NusG; Translation protein SH3-like domain	; N-utilization substance G protein NusG	; Transcription termination/antitermination protein NusG [nusG].	; KOW; NusG, N-terminal; Ribosomal protein L2 domain 2; Transcription antitermination protein, NusG; Translation protein SH3-like domain			; Transcription termination factor NUSG signature	; KOW motif; Transcription termination factor nusG					; KOW (Kyprides, Ouzounis, Woese) motif.; In Spt5p, this domain may confer affinity for Spt4p. It possesses a RNP-like fold.	; N-utilization substance G protein NusG, N-terminal domain; Translation proteins SH3-like domain	;  transcription termination/antitermination factor NusG
V1837539		; HAD-like domain; P-type ATPase; P-type ATPase, A  domain; P-type ATPase, cytoplasmic domain N; P-type ATPase, phosphorylation site; P-type ATPase, subfamily IB	; Calcium-transporting ATPase; Calcium-transporting ATPase		; HAD-like domain; P-type ATPase; P-type ATPase, A  domain; P-type ATPase, cytoplasmic domain N; P-type ATPase, phosphorylation site; P-type ATPase, subfamily IB			; Copper-transporting ATPase signature; P-type cation-transporting ATPase superfamily signature	; E1-E2 ATPase; haloacid dehalogenase-like hydrolase		; E1-E2 ATPases phosphorylation site.; Hypothetical cof family signature 2.				; Calcium ATPase, transduction domain A; Calcium ATPase, transmembrane domain M; Calcium ATPase, transmembrane domain M; HAD-like; HAD-like	;  copper-translocating P-type ATPase;  heavy metal translocating P-type ATPase;  HAD ATPase, P-type, family IC
V1837544	; PBP2_OppA	; Peptide/nickel binding protein, MppA-type; Solute-binding protein family 5 domain; Solute-binding protein family 5, conserved site	; Dipeptide-binding Protein; Domain 1; Dipeptide-binding Protein; Domain 3		; Peptide/nickel binding protein, MppA-type; Solute-binding protein family 5 domain; Solute-binding protein family 5, conserved site		; (Full) peptide binding protein, MppA type		; Bacterial extracellular solute-binding proteins, family 5 Middle		; Bacterial extracellular solute-binding proteins, family 5 signature.	; Prokaryotic membrane lipoprotein lipid attachment site profile.			; Periplasmic binding protein-like II	
V1837547	; ABC_NikE_OppD_transporters	; AAA+ ATPase domain; ABC transporter, conserved site; ABC transporter-like; Oligopeptide/dipeptide ABC transporter, C-terminal; P-loop containing nucleoside triphosphate hydrolase	; P-loop containing nucleotide triphosphate hydrolases		; AAA+ ATPase domain; ABC transporter, conserved site; ABC transporter-like; Oligopeptide/dipeptide ABC transporter, C-terminal; P-loop containing nucleoside triphosphate hydrolase				; ABC transporter; Oligopeptide/dipeptide transporter, C-terminal region		; ABC transporters family signature.	; ATP-binding cassette, ABC transporter-type domain profile.		; ATPases associated with a variety of cellular activities	; P-loop containing nucleoside triphosphate hydrolases	;  oligopeptide/dipeptide ABC transporter, ATP-binding protein, C-terminal domain
V1837554		; Dimeric alpha-beta barrel; Dyp-type peroxidase			; Dimeric alpha-beta barrel; Dyp-type peroxidase				; Dyp-type peroxidase family			; DyP-type peroxidase family.			; Dimeric alpha+beta barrel	;  Dyp-type peroxidase family
V1837560		; UPF0014 family			; UPF0014 family				; Uncharacterised protein family (UPF0014)							;  TIGR00245 family protein
V1837566		; AAA+ ATPase domain; ABC transporter type 1, transmembrane domain; ABC transporter, conserved site; ABC transporter-like; P-loop containing nucleoside triphosphate hydrolase	; Putative multidrug export ATP-binding/permease protein like domains; P-loop containing nucleotide triphosphate hydrolases		; AAA+ ATPase domain; ABC transporter type 1, transmembrane domain; ABC transporter, conserved site; ABC transporter-like; P-loop containing nucleoside triphosphate hydrolase				; ABC transporter; ABC transporter transmembrane region		; ABC transporters family signature.	; ABC transporter integral membrane type-1 fused domain profile.; ATP-binding cassette, ABC transporter-type domain profile.		; ATPases associated with a variety of cellular activities	; ABC transporter transmembrane region; P-loop containing nucleoside triphosphate hydrolases	
V1837567		; AAA+ ATPase domain; ABC transporter type 1, transmembrane domain; ABC transporter-like; P-loop containing nucleoside triphosphate hydrolase	; P-loop containing nucleotide triphosphate hydrolases; Putative multidrug export ATP-binding/permease protein like domains		; AAA+ ATPase domain; ABC transporter type 1, transmembrane domain; ABC transporter-like; P-loop containing nucleoside triphosphate hydrolase				; ABC transporter; ABC transporter transmembrane region			; ABC transporter integral membrane type-1 fused domain profile.; ATP-binding cassette, ABC transporter-type domain profile.		; ATPases associated with a variety of cellular activities	; ABC transporter transmembrane region; P-loop containing nucleoside triphosphate hydrolases	
V1837571	; YycH_N															
V1837576	; PDZ_serine_protease	; PDZ domain; Peptidase S1, PA clan; Peptidase S1C	; Trypsin-like serine proteases; Trypsin-like serine proteases		; PDZ domain; Peptidase S1, PA clan; Peptidase S1C	; consensus disorder prediction		; HtrA/DegQ protease family signature	; PDZ domain; Trypsin-like peptidase domain					; Domain present in PSD-95, Dlg, and ZO-1/2.	; PDZ domain-like; Trypsin-like serine proteases	
V1837586		; Homeodomain-like; Transposase IS30-like HTH domain	; Homeodomain-like		; Homeodomain-like; Transposase IS30-like HTH domain				; Helix-turn-helix domain						; Homeodomain-like	
V1837588		; Virulence factor BrkB			; Virulence factor BrkB		; (Full) tRNA processing ribonuclease BN		; Virulence factor BrkB							;  YihY family inner membrane protein
V1837589	; LysM	; LysM domain	; Membrane-bound Lytic Murein Transglycosylase D; Chain A		; LysM domain	; consensus disorder prediction			; LysM domain					; Lysin motif	; LysM domain	
V1837598		; Double-stranded RNA-binding domain; Peptide chain release factor; Peptide chain release factor 1; Peptide chain release factor class I/class II	; Release factor	; Peptide chain release factor 1 [prfA].	; Double-stranded RNA-binding domain; Peptide chain release factor; Peptide chain release factor 1; Peptide chain release factor class I/class II				; PCRF domain; RF-1 domain		; Prokaryotic-type class I peptide chain release factors signature.			; 	; Release factor	;  peptide chain release factor 1
V1837602		; ATP synthase, F0 complex, subunit A; ATP synthase, F0 complex, subunit A, active site	; F1F0 ATP synthase subunit A	; ATP synthase subunit a [atpB].	; ATP synthase, F0 complex, subunit A; ATP synthase, F0 complex, subunit A, active site			; ATP synthase A subunit signature	; ATP synthase A chain		; ATP synthase a subunit signature.				; F1F0 ATP synthase subunit A	;  ATP synthase F0, A subunit
V1837620	; M1_APN_2	; Aminopeptidase N-type; ERAP1-like C-terminal domain; Peptidase M1, membrane alanine aminopeptidase, N-terminal	; Neutral Protease Domain 2		; Aminopeptidase N-type; ERAP1-like C-terminal domain; Peptidase M1, membrane alanine aminopeptidase, N-terminal			; Membrane alanyl dipeptidase (M1) family signature	; ERAP1-like C-terminal domain; Peptidase family M1						; Metalloproteases ("zincins"), catalytic domain; Leukotriene A4 hydrolase N-terminal domain	
V1837633		; Selenoprotein B, glycine/betaine/sarcosine/D-proline reductase family			; Selenoprotein B, glycine/betaine/sarcosine/D-proline reductase family				; Glycine/sarcosine/betaine reductase selenoprotein B (GRDB)							
V1837635		; Glycine/sarcosine/betaine reductase complex, protein B, subunit alpha/ beta; Proline reductase cluster protein PrdD			; Glycine/sarcosine/betaine reductase complex, protein B, subunit alpha/ beta; Proline reductase cluster protein PrdD				; Glycine/sarcosine/betaine reductase component B subunits							;  proline reductase cluster protein PrdD
V1837662		; Class II aldolase/adducin N-terminal; Rhamnulose-1-phosphate aldolase	; L-fuculose-1-phosphate Aldolase	; Rhamnulose-1-phosphate aldolase [rhaD].	; Class II aldolase/adducin N-terminal; Rhamnulose-1-phosphate aldolase				; Class II Aldolase and Adducin N-terminal domain					; Class II Aldolase and Adducin N-terminal domain	; AraD/HMP-PK domain-like	;  rhamnulose-1-phosphate aldolase
V1837681	; ribokinase	; Carbohydrate kinase PfkB; Carbohydrate/puine kinase, PfkB, conserved site; Ribokinase; Ribokinase-like; Ribokinase/fructokinase		; Ribokinase [rbsK].	; Carbohydrate kinase PfkB; Carbohydrate/puine kinase, PfkB, conserved site; Ribokinase; Ribokinase-like; Ribokinase/fructokinase			; Ribokinase signature	; pfkB family carbohydrate kinase		; pfkB family of carbohydrate kinases signature 2.				; Ribokinase-like	;  ribokinase
V1837682		; P-loop containing nucleoside triphosphate hydrolase; Type II secretion system protein E	; P-loop containing nucleotide triphosphate hydrolases		; P-loop containing nucleoside triphosphate hydrolase; Type II secretion system protein E				; Type II/IV secretion system protein						; P-loop containing nucleoside triphosphate hydrolases	
V1837683		; Glutamine synthetase class-I, adenylation site; Glutamine synthetase type I; Glutamine synthetase, N-terminal conserved site; Glutamine synthetase, beta-Grasp domain; Glutamine synthetase, catalytic domain; Glutamine synthetase, glycine-rich site; Glutamine synthetase/guanido kinase, catalytic domain	; Glutamine synthetase; Glutamine synthetase/guanido kinase		; Glutamine synthetase class-I, adenylation site; Glutamine synthetase type I; Glutamine synthetase, N-terminal conserved site; Glutamine synthetase, beta-Grasp domain; Glutamine synthetase, catalytic domain; Glutamine synthetase, glycine-rich site; Glutamine synthetase/guanido kinase, catalytic domain				; Glutamine synthetase, beta-Grasp domain; Glutamine synthetase, catalytic domain		; Glutamine synthetase class-I adenylation site.; Glutamine synthetase putative ATP-binding region signature.; Glutamine synthetase signature 1.			; Glutamine synthetase, catalytic domain	; Glutamine synthetase, N-terminal domain; Glutamine synthetase/guanido kinase	;  glutamine synthetase, type I
V1837705	; Nodulin-21_like_1	; Ccc1 family			; Ccc1 family				; VIT family							
V1837740	; SufS_like	; Aminotransferase class V domain; Cysteine desulfurase; Cysteine desulfurase, SufS; Pyridoxal phosphate-dependent transferase; Pyridoxal phosphate-dependent transferase, major region, subdomain 1; Pyridoxal phosphate-dependent transferase, major region, subdomain 2	; Aspartate Aminotransferase; Type I PLP-dependent aspartate aminotransferase-like (Major domain)		; Aminotransferase class V domain; Cysteine desulfurase; Cysteine desulfurase, SufS; Pyridoxal phosphate-dependent transferase; Pyridoxal phosphate-dependent transferase, major region, subdomain 1; Pyridoxal phosphate-dependent transferase, major region, subdomain 2		; (Full) cysteine desulfurase, NifS type		; Aminotransferase class-V						; PLP-dependent transferases	;  cysteine desulfurase, SufS family
V1837741		; SUF system FeS cluster assembly, SufBD; SUF system FeS cluster assembly, SufD			; SUF system FeS cluster assembly, SufBD; SUF system FeS cluster assembly, SufD				; Uncharacterized protein family (UPF0051)						; Stabilizer of iron transporter SufD	;  FeS assembly protein SufD
V1837743	; PBP2_OppA	; Peptide/nickel binding protein, MppA-type; Solute-binding protein family 5 domain	; Dipeptide-binding Protein; Domain 3; Dipeptide-binding Protein; Domain 1		; Peptide/nickel binding protein, MppA-type; Solute-binding protein family 5 domain		; (Full) peptide binding protein, MppA type		; Bacterial extracellular solute-binding proteins, family 5 Middle			; Prokaryotic membrane lipoprotein lipid attachment site profile.			; Periplasmic binding protein-like II	
V1837763		; Fructose-1,6-bisphosphatase class 3; Metallo-dependent phosphatase-like		; Fructose-1,6-bisphosphatase class 3 [fbp].	; Fructose-1,6-bisphosphatase class 3; Metallo-dependent phosphatase-like		; (Full) fructose-1,6-bisphosphatase, Bacillus type		; Firmicute fructose-1,6-bisphosphatase						; Metallo-dependent phosphatases; Metallo-dependent phosphatases; Metallo-dependent phosphatases	
V1837764		; BlaI transcriptional regulatory family; Copper transport repressor CopY/TcrY; Winged helix-turn-helix DNA-binding domain	; winged helix repressor DNA binding domain		; BlaI transcriptional regulatory family; Copper transport repressor CopY/TcrY; Winged helix-turn-helix DNA-binding domain		; (Full) copper-responsive transcriptional repressor, CopR/AtkY type		; Penicillinase repressor						; Winged helix DNA-binding domain	;  copper transport repressor, CopY/TcrY family
