Gene	CDD	GO	Gene3D	Hamap	Interpro	MobiDBLite	PIRSF	PRINTS	Pfam	ProDom	ProSitePatterns	ProSiteProfiles	SFLD	SMART	SUPERFAMILY	TIGRFAM
V1852140	; Anticodon_Ia_Met; MetRS_core; tRNA_bind_EcMetRS_like	; Aminoacyl-tRNA synthetase, class I, conserved site; Aminoacyl-tRNA synthetase, class Ia, anticodon-binding; Methionine-tRNA synthetase, type 2; Methioninyl-tRNA synthetase core domain; Methionyl-tRNA synthetase; Methionyl-tRNA synthetase, beta subunit, C-terminal; Methionyl/Leucyl tRNA synthetase; Nucleic acid-binding, OB-fold; Rossmann-like alpha/beta/alpha sandwich fold; tRNA-binding domain	; HUPs; HUPs; Nucleic acid-binding proteins; Isoleucyl-tRNA Synthetase; Domain 1	; Methionine--tRNA ligase [metG].	; Aminoacyl-tRNA synthetase, class I, conserved site; Aminoacyl-tRNA synthetase, class Ia, anticodon-binding; Methionine-tRNA synthetase, type 2; Methioninyl-tRNA synthetase core domain; Methionyl-tRNA synthetase; Methionyl-tRNA synthetase, beta subunit, C-terminal; Methionyl/Leucyl tRNA synthetase; Nucleic acid-binding, OB-fold; Rossmann-like alpha/beta/alpha sandwich fold; tRNA-binding domain			; Methionyl-tRNA synthetase signature	; Putative tRNA binding domain; tRNA synthetases class I (M)		; Aminoacyl-transfer RNA synthetases class-I signature.	; tRNA-binding domain profile.			; Nucleic acid-binding proteins; Anticodon-binding domain of a subclass of class I aminoacyl-tRNA synthetases; Nucleotidylyl transferase	;  methionine--tRNA ligase;  methionine--tRNA ligase, beta subunit
V1879847		; ABC transporter type 1, transmembrane domain MetI-like	; MetI-like		; ABC transporter type 1, transmembrane domain MetI-like										; MetI-like	
V1879874		; Protein-tyrosine phosphatase, active site; Protein-tyrosine phosphatase-like; Tyrosine/serine-protein phosphatase IphP-type	; Protein tyrosine phosphatase superfamily		; Protein-tyrosine phosphatase, active site; Protein-tyrosine phosphatase-like; Tyrosine/serine-protein phosphatase IphP-type				; Tyrosine phosphatase family		; Tyrosine specific protein phosphatases active site.				; (Phosphotyrosine protein) phosphatases II	
V1879892		; NAD(P)-binding domain	; NAD(P)-binding Rossmann-like Domain		; NAD(P)-binding domain											
V1879911		; Xanthine/uracil/vitamin C permease			; Xanthine/uracil/vitamin C permease				; Permease family							
V1880075		; Ribonuclease H-like domain			; Ribonuclease H-like domain											
V1882186		; Rib/alpha/Esp surface antigen; YSIRK Gram-positive signal peptide			; Rib/alpha/Esp surface antigen; YSIRK Gram-positive signal peptide	; consensus disorder prediction			; YSIRK type signal peptide							;  gram-positive signal peptide, YSIRK family;  Rib/alpha/Esp surface antigen repeat
V1882193	; L-fuc_L-ara-isomerases	; L-fucose isomerase, N-terminal/central domain			; L-fucose isomerase, N-terminal/central domain										; FucI/AraA N-terminal and middle domains	
V1883006		; Formate-tetrahydrofolate ligase, FTHFS; P-loop containing nucleoside triphosphate hydrolase	; P-loop containing nucleotide triphosphate hydrolases; Domain 2		; Formate-tetrahydrofolate ligase, FTHFS; P-loop containing nucleoside triphosphate hydrolase				; Formate--tetrahydrofolate ligase						; P-loop containing nucleoside triphosphate hydrolases	
V1883022		; Protein-tyrosine phosphatase, active site; Protein-tyrosine phosphatase-like; Tyrosine/serine-protein phosphatase IphP-type	; Protein tyrosine phosphatase superfamily		; Protein-tyrosine phosphatase, active site; Protein-tyrosine phosphatase-like; Tyrosine/serine-protein phosphatase IphP-type				; Tyrosine phosphatase family		; Tyrosine specific protein phosphatases active site.				; (Phosphotyrosine protein) phosphatases II	
V1883090		; DegV	; degv family protein; Dihydroxyacetone kinase; domain 1; Dihydroxyacetone kinase; domain 1		; DegV				; Uncharacterised protein, DegV family COG1307			; DegV domain profile.			; DAK1/DegV-like	;  EDD domain protein, DegV family
V1883093	; trans_reg_C	; OmpR/PhoB-type DNA-binding domain; Signal transduction response regulator, C-terminal effector; Winged helix-turn-helix DNA-binding domain	; winged helix repressor DNA binding domain		; OmpR/PhoB-type DNA-binding domain; Signal transduction response regulator, C-terminal effector; Winged helix-turn-helix DNA-binding domain				; Transcriptional regulatory protein, C terminal			; OmpR/PhoB-type DNA-binding domain profile.		; Transcriptional regulatory protein, C terminal	; C-terminal effector domain of the bipartite response regulators	
V1883187						; consensus disorder prediction										
V1883379	; MFS	; Major facilitator superfamily; Major facilitator superfamily domain	; MFS general substrate transporter like domains; MFS general substrate transporter like domains; MFS general substrate transporter like domains		; Major facilitator superfamily; Major facilitator superfamily domain				; Major Facilitator Superfamily						; MFS general substrate transporter; MFS general substrate transporter	
V1884479		; Glycoside hydrolase superfamily; Glycoside hydrolase, catalytic domain; Glycoside hydrolase, family 25; Glycoside hydrolase, family 25 subgroup	; Glycosidases; Glycosidases		; Glycoside hydrolase superfamily; Glycoside hydrolase, catalytic domain; Glycoside hydrolase, family 25; Glycoside hydrolase, family 25 subgroup				; Glycosyl hydrolases family 25					; Glycosyl hydrolases family 25	; (Trans)glycosidases	
V1884538		; DHS-like NAD/FAD-binding domain	; TPP-binding domain		; DHS-like NAD/FAD-binding domain										; DHS-like NAD/FAD-binding domain	
V1884708	; HNHc	; HNH endonuclease; HNH nuclease			; HNH endonuclease; HNH nuclease				; HNH endonuclease					; HNH nucleases		
V1884780	; HTH_XRE	; Cro/C1-type helix-turn-helix domain; Lambda repressor-like, DNA-binding domain	; lambda repressor-like DNA-binding domains		; Cro/C1-type helix-turn-helix domain; Lambda repressor-like, DNA-binding domain				; Helix-turn-helix domain			; Cro/C1-type HTH domain profile.		; Helix-turn-helix XRE-family like proteins 	; lambda repressor-like DNA-binding domains	
V1884866		; P-loop containing nucleoside triphosphate hydrolase	; P-loop containing nucleotide triphosphate hydrolases		; P-loop containing nucleoside triphosphate hydrolase										; P-loop containing nucleoside triphosphate hydrolases	
V1885966		; CAT RNA-binding domain; PRD domain	; SacY-like RNA-binding domain; PTS-regulatory domain; PTS-regulatory domain		; CAT RNA-binding domain; PRD domain				; CAT RNA binding domain; PRD domain			; PRD domain profile.		; CAT RNA binding domain	; PTS-regulatory domain, PRD; PTS-regulatory domain, PRD; SacY-like RNA-binding domain	
V1886144	; PTS_IIB_glc	; Phosphotransferase system EIIB, cysteine phosphorylation site; Phosphotransferase system, IIB component, type 1			; Phosphotransferase system EIIB, cysteine phosphorylation site; Phosphotransferase system, IIB component, type 1				; phosphotransferase system, EIIB		; PTS EIIB domains cysteine phosphorylation site signature.	; PTS_EIIB type-1 domain profile.			; Glucose permease domain IIB	
V1886416		; PEP-utilising enzyme, mobile domain; Pyruvate kinase; Pyruvate kinase, C-terminal; Pyruvate kinase, alpha/beta; Pyruvate kinase, barrel; Pyruvate/Phosphoenolpyruvate kinase-like domain	; Phosphoenolpyruvate-binding domains; Phosphohistidine domains of PEP-utilising enzymes		; PEP-utilising enzyme, mobile domain; Pyruvate kinase; Pyruvate kinase, C-terminal; Pyruvate kinase, alpha/beta; Pyruvate kinase, barrel; Pyruvate/Phosphoenolpyruvate kinase-like domain			; Pyruvate kinase family signature	; PEP-utilising enzyme, mobile domain; Pyruvate kinase, alpha/beta domain; Pyruvate kinase, barrel domain						; Phosphohistidine domain; Phosphoenolpyruvate/pyruvate domain; PK C-terminal domain-like	
V1886512		; FAD/NAD(P)-binding domain; Pyridine nucleotide-disulphide oxidoreductase, class-II; Pyridine nucleotide-disulphide oxidoreductase, class-II, active site			; FAD/NAD(P)-binding domain; Pyridine nucleotide-disulphide oxidoreductase, class-II; Pyridine nucleotide-disulphide oxidoreductase, class-II, active site			; FAD-dependent pyridine nucleotide reductase signature; Pyridine nucleotide disulphide reductase class-II signature	; Pyridine nucleotide-disulphide oxidoreductase		; Pyridine nucleotide-disulphide oxidoreductases class-II active site.		; small thioredoxin reductase		; FAD/NAD(P)-binding domain	
V1886517		; L-lactate/malate dehydrogenase; Lactate dehydrogenase/glycoside hydrolase, family 4, C-terminal; Lactate/malate dehydrogenase, N-terminal; NAD(P)-binding domain	; NAD(P)-binding Rossmann-like Domain; L-2-Hydroxyisocaproate Dehydrogenase		; L-lactate/malate dehydrogenase; Lactate dehydrogenase/glycoside hydrolase, family 4, C-terminal; Lactate/malate dehydrogenase, N-terminal; NAD(P)-binding domain			; L-lactate dehydrogenase signature	; lactate/malate dehydrogenase, NAD binding domain						; NAD(P)-binding Rossmann-fold domains	
V1886579		; DNA mismatch repair protein MutS, C-terminal; DNA mismatch repair protein MutS, core; P-loop containing nucleoside triphosphate hydrolase; Smr domain	; P-loop containing nucleotide triphosphate hydrolases		; DNA mismatch repair protein MutS, C-terminal; DNA mismatch repair protein MutS, core; P-loop containing nucleoside triphosphate hydrolase; Smr domain				; MutS domain V; Smr domain			; Smr domain profile.		; Small MutS-related domain; ATPase domain of DNA mismatch repair MUTS family	; DNA repair protein MutS, domain III; P-loop containing nucleoside triphosphate hydrolases; SMR domain-like	
V1886784		; Phosphoribosyltransferase-like; Ribose-phosphate diphosphokinase			; Phosphoribosyltransferase-like; Ribose-phosphate diphosphokinase				; Phosphoribosyl synthetase-associated domain						; PRTase-like	
V1886856		; PepSY domain			; PepSY domain	; consensus disorder prediction			; Peptidase propeptide and YPEB domain							
V1886890	; MFS	; Major facilitator superfamily; Major facilitator superfamily domain; Sugar transporter, conserved site	; MFS general substrate transporter like domains		; Major facilitator superfamily; Major facilitator superfamily domain; Sugar transporter, conserved site				; Major Facilitator Superfamily		; Sugar transport proteins signature 1.	; Major facilitator superfamily (MFS) profile.			; MFS general substrate transporter	
V1886897		; K homology domain-like, alpha/beta; Ribosome-binding factor A; Ribosome-binding factor A domain; Ribosome-binding factor A, conserved site		; Ribosome-binding factor A [rbfA].	; K homology domain-like, alpha/beta; Ribosome-binding factor A; Ribosome-binding factor A domain; Ribosome-binding factor A, conserved site				; Ribosome-binding factor A	; FACTOR A RIBOSOME-BINDING PROCESSING RRNA 3D-STRUCTURE RIBOSOMAL-BINDING PRECURSOR A RBFA	; Ribosome-binding factor A signature.				; Ribosome-binding factor A, RbfA	;  ribosome-binding factor A
V1886911	; ABC_HisP_GlnQ	; AAA+ ATPase domain; ABC transporter, conserved site; ABC transporter-like; ABC-type amino acid transport system, ATPase component, HisP-type; P-loop containing nucleoside triphosphate hydrolase	; P-loop containing nucleotide triphosphate hydrolases		; AAA+ ATPase domain; ABC transporter, conserved site; ABC transporter-like; ABC-type amino acid transport system, ATPase component, HisP-type; P-loop containing nucleoside triphosphate hydrolase		; (Full) ABC-type amino acid transport system, ATPase component, HisP type		; ABC transporter		; ABC transporters family signature.	; ATP-binding cassette, ABC transporter-type domain profile.		; ATPases associated with a variety of cellular activities	; P-loop containing nucleoside triphosphate hydrolases	
V1887021		; FKBP-type peptidyl-prolyl cis-trans isomerase domain; Trigger factor; Trigger factor, C-terminal; Trigger factor, ribosome-binding, bacterial; Trigger factor/SurA domain	; Trigger factor ribosome-binding domain; Trigger factor	; Trigger factor [tig].	; FKBP-type peptidyl-prolyl cis-trans isomerase domain; Trigger factor; Trigger factor, C-terminal; Trigger factor, ribosome-binding, bacterial; Trigger factor/SurA domain		; (Full/Desc.) FKBP-type peptidyl-prolyl cis-trans isomerase (trigger factor)		; Bacterial trigger factor protein (TF); Bacterial trigger factor protein (TF) C-terminus; FKBP-type peptidyl-prolyl cis-trans isomerase			; FKBP-type peptidyl-prolyl cis-trans isomerase domain profile.			; Trigger factor ribosome-binding domain; Triger factor/SurA peptide-binding domain-like; FKBP-like	;  trigger factor
V1887288		; Phage tail assembly chaperone protein, Siphoviridae			; Phage tail assembly chaperone protein, Siphoviridae				; Phage tail assembly chaperone proteins, TAC							
V1888284		; Glutamine synthetase, N-terminal conserved site; Glutamine synthetase, beta-Grasp domain	; Glutamine synthetase		; Glutamine synthetase, N-terminal conserved site; Glutamine synthetase, beta-Grasp domain				; Glutamine synthetase, beta-Grasp domain		; Glutamine synthetase signature 1.				; Glutamine synthetase, N-terminal domain	
V1888325		; Phosphate transporter			; Phosphate transporter				; Phosphate transporter family							
V1888515		; Alpha-D-phosphohexomutase, C-terminal	; Major birch pollen allergen Bet v 1		; Alpha-D-phosphohexomutase, C-terminal				; Phosphoglucomutase/phosphomannomutase, C-terminal domain						; Phosphoglucomutase, C-terminal domain	
V1888580		; tRNA(Ile)-lysidine/2-thiocytidine synthase, N-terminal			; tRNA(Ile)-lysidine/2-thiocytidine synthase, N-terminal				; PP-loop family						; Adenine nucleotide alpha hydrolases-like	
V1888756	; PLDc_CLS_1	; Phospholipase D-like domain; Phospholipase D/Transphosphatidylase	; Endonuclease Chain A		; Phospholipase D-like domain; Phospholipase D/Transphosphatidylase				; PLD-like domain			; Phospholipase D phosphodiesterase active site profile.		; Phospholipase D. Active site motifs.	; Phospholipase D/nuclease	
V1888775		; K Homology domain, type 1; K Homology domain, type 2; K homology domain, prokaryotic type; K homology domain-like, alpha/beta			; K Homology domain, type 1; K Homology domain, type 2; K homology domain, prokaryotic type; K homology domain-like, alpha/beta				; KH domain			; Type-1 KH domain profile.; Type-2 KH domain profile.			; Prokaryotic type KH domain (KH-domain type II)	
V1888838		; Glyceraldehyde 3-phosphate dehydrogenase, catalytic domain	; Dihydrodipicolinate Reductase; domain 2		; Glyceraldehyde 3-phosphate dehydrogenase, catalytic domain				; Glyceraldehyde 3-phosphate dehydrogenase, C-terminal domain						; Glyceraldehyde-3-phosphate dehydrogenase-like, C-terminal domain	
V1888917		; Glycoside hydrolase family 31; Glycoside hydrolase superfamily			; Glycoside hydrolase family 31; Glycoside hydrolase superfamily				; Glycosyl hydrolases family 31						; (Trans)glycosidases	
V1888947		; Ribosomal protein L21; Ribosomal protein L21-like			; Ribosomal protein L21; Ribosomal protein L21-like				; Ribosomal prokaryotic L21 protein						; L21p-like	;  ribosomal protein bL21
V1888951		; Phosphotransferase system, enzyme I  N-terminal	; Enzyme I of the PEP		; Phosphotransferase system, enzyme I  N-terminal				; PEP-utilising enzyme, N-terminal						; Enzyme I of the PEP	
V1889019		; C4-dicarboxylate anaerobic carrier-like			; C4-dicarboxylate anaerobic carrier-like				; C4-dicarboxylate anaerobic carrier							
V1889152		; ABC transporter-like; P-loop containing nucleoside triphosphate hydrolase	; P-loop containing nucleotide triphosphate hydrolases		; ABC transporter-like; P-loop containing nucleoside triphosphate hydrolase				; ABC transporter						; P-loop containing nucleoside triphosphate hydrolases	
V1889161		; Nucleic acid-binding, OB-fold; Phenylalanyl-tRNA synthetase; tRNA-binding domain	; Nucleic acid-binding proteins; Bira Bifunctional Protein; Domain 2		; Nucleic acid-binding, OB-fold; Phenylalanyl-tRNA synthetase; tRNA-binding domain				; Putative tRNA binding domain; tRNA synthetases class II core domain (F)			; tRNA-binding domain profile.			; Nucleic acid-binding proteins; Class II aaRS and biotin synthetases	
