Gene	CDD	GO	Gene3D	Hamap	Interpro	MobiDBLite	PIRSF	PRINTS	Pfam	ProDom	ProSitePatterns	ProSiteProfiles	SFLD	SMART	SUPERFAMILY	TIGRFAM
V1594655	; ABC_NikE_OppD_transporters	; AAA+ ATPase domain; ABC transporter-like; Oligopeptide/dipeptide ABC transporter, C-terminal; P-loop containing nucleoside triphosphate hydrolase	; P-loop containing nucleotide triphosphate hydrolases		; AAA+ ATPase domain; ABC transporter-like; Oligopeptide/dipeptide ABC transporter, C-terminal; P-loop containing nucleoside triphosphate hydrolase				; ABC transporter; Oligopeptide/dipeptide transporter, C-terminal region			; ATP-binding cassette, ABC transporter-type domain profile.		; ATPases associated with a variety of cellular activities	; P-loop containing nucleoside triphosphate hydrolases	;  oligopeptide/dipeptide ABC transporter, ATP-binding protein, C-terminal domain
V1608713		; Glycoside hydrolase family 1; Glycoside hydrolase superfamily; Glycoside hydrolase, catalytic domain; Glycosyl hydrolases family 1, N-terminal conserved site	; Glycosidases		; Glycoside hydrolase family 1; Glycoside hydrolase superfamily; Glycoside hydrolase, catalytic domain; Glycosyl hydrolases family 1, N-terminal conserved site				; Glycosyl hydrolase family 1		; Glycosyl hydrolases family 1 N-terminal signature.				; (Trans)glycosidases	
V1608716		; ATP-grasp fold; ATP-grasp fold, subdomain 2; D-alanine--D-alanine ligase, C-terminal	; ATP-grasp fold		; ATP-grasp fold; ATP-grasp fold, subdomain 2; D-alanine--D-alanine ligase, C-terminal				; D-ala D-ala ligase C-terminus			; ATP-grasp fold profile.			; Glutathione synthetase ATP-binding domain-like	
V1608832		; Xanthine/uracil/vitamin C permease			; Xanthine/uracil/vitamin C permease				; Permease family							
V1610206		; Alkaline shock protein Asp23			; Alkaline shock protein Asp23				; Asp23 family, cell envelope-related function							
V1684207	; HELICc	; Helicase, C-terminal; P-loop containing nucleoside triphosphate hydrolase	; P-loop containing nucleotide triphosphate hydrolases		; Helicase, C-terminal; P-loop containing nucleoside triphosphate hydrolase				; Helicase conserved C-terminal domain			; Superfamilies 1 and 2 helicase C-terminal domain profile.		; helicase superfamily c-terminal domain	; P-loop containing nucleoside triphosphate hydrolases	
V1693898		; Nucleic acid-binding, OB-fold; Ribosomal Proteins L2, RNA binding domain; Ribosomal protein L2; Ribosomal protein L2 domain 2; Ribosomal protein L2, C-terminal; Ribosomal protein L2, bacterial/organellar-type; Ribosomal protein L2, conserved site; Ribosomal protein L2, domain 3; Translation protein SH3-like domain	; Ribosomal protein L2; Nucleic acid-binding proteins	; 50S ribosomal protein L2 [rplB].	; Nucleic acid-binding, OB-fold; Ribosomal Proteins L2, RNA binding domain; Ribosomal protein L2; Ribosomal protein L2 domain 2; Ribosomal protein L2, C-terminal; Ribosomal protein L2, bacterial/organellar-type; Ribosomal protein L2, conserved site; Ribosomal protein L2, domain 3; Translation protein SH3-like domain	; consensus disorder prediction	; (Full) ribosomal protein, L2p/L2a/L8e/organellar L2 types		; Ribosomal Proteins L2, C-terminal domain; Ribosomal Proteins L2, RNA binding domain		; Ribosomal protein L2 signature.			; Ribosomal Proteins L2, C-terminal domain; Ribosomal Proteins L2, RNA binding domain	; Nucleic acid-binding proteins; Translation proteins SH3-like domain	;  ribosomal protein uL2
V1694071	; Ribosomal_L10	; Ribosomal protein L10; Ribosomal protein L10, eubacterial, conserved site; Ribosomal protein L10P		; 50S ribosomal protein L10 [rplJ].	; Ribosomal protein L10; Ribosomal protein L10, eubacterial, conserved site; Ribosomal protein L10P				; Ribosomal protein L10		; Ribosomal protein L10 signature.				; Ribosomal protein L10-like	
V1755593		; Archaeophage PsiM2, terminase large subunit; Terminase large subunit, T4likevirus-type			; Archaeophage PsiM2, terminase large subunit; Terminase large subunit, T4likevirus-type				; Terminase-like family							;  phage uncharacterized protein, C-terminal domain
V1755663		; Transcription regulator Rrf2-type; Winged helix-turn-helix DNA-binding domain	; winged helix repressor DNA binding domain		; Transcription regulator Rrf2-type; Winged helix-turn-helix DNA-binding domain				; Transcriptional regulator			; Rrf2-type HTH domain profile.			; Winged helix DNA-binding domain	
V1764001	; REC; trans_reg_C	; CheY-like superfamily; OmpR/PhoB-type DNA-binding domain; Signal transduction response regulator, C-terminal effector; Signal transduction response regulator, receiver domain; Winged helix-turn-helix DNA-binding domain	; winged helix repressor DNA binding domain		; CheY-like superfamily; OmpR/PhoB-type DNA-binding domain; Signal transduction response regulator, C-terminal effector; Signal transduction response regulator, receiver domain; Winged helix-turn-helix DNA-binding domain				; Response regulator receiver domain; Transcriptional regulatory protein, C terminal			; OmpR/PhoB-type DNA-binding domain profile.; Response regulatory domain profile.		; Transcriptional regulatory protein, C terminal; cheY-homologous receiver domain	; CheY-like; C-terminal effector domain of the bipartite response regulators	
V1784546	; Ribosomal_L11	; Ribosomal protein L11, C-terminal; Ribosomal protein L11, N-terminal; Ribosomal protein L11, bacterial-type; Ribosomal protein L11, conserved site; Ribosomal protein L11/L12	; Ribosomal protein L11	; 50S ribosomal protein L11 [rplK].	; Ribosomal protein L11, C-terminal; Ribosomal protein L11, N-terminal; Ribosomal protein L11, bacterial-type; Ribosomal protein L11, conserved site; Ribosomal protein L11/L12				; Ribosomal protein L11, N-terminal domain; Ribosomal protein L11, RNA binding domain	; RIBOSOMAL RIBONUCLEOPROTEIN L11 RRNA-BINDING RNA-BINDING METHYLATION 50S L11 BACTERIAL CHLOROPLAST	; Ribosomal protein L11 signature.			; Ribosomal protein L11/L12	; Ribosomal L11/L12e N-terminal domain; Ribosomal protein L11, C-terminal domain	;  ribosomal protein uL11
V1785303		; Cell wall/choline-binding repeat; KxYKxGKxW signal peptide; Peptidase M23	; Glucose Permease (Domain IIA); Cholin Binding; Cholin Binding; Cholin Binding; Cholin Binding; Multimodular pneumococcal cell wall endolysin; Multimodular pneumococcal cell wall endolysin		; Cell wall/choline-binding repeat; KxYKxGKxW signal peptide; Peptidase M23				; Peptidase family M23; Putative cell wall binding repeat			; Cell wall-binding repeat profile.			; Cell wall binding repeat; Cell wall binding repeat	;  KxYKxGKxW signal peptide
V1785307		; Cell wall/choline-binding repeat; Glycoside hydrolase superfamily; Glycoside hydrolase, catalytic domain; Glycoside hydrolase, family 25; Glycoside hydrolase, family 25 subgroup	; Multimodular pneumococcal cell wall endolysin; Multimodular pneumococcal cell wall endolysin; Cholin Binding; Cholin Binding; Glycosidases; Cholin Binding; Cholin Binding; Cholin Binding		; Cell wall/choline-binding repeat; Glycoside hydrolase superfamily; Glycoside hydrolase, catalytic domain; Glycoside hydrolase, family 25; Glycoside hydrolase, family 25 subgroup	; consensus disorder prediction			; Glycosyl hydrolases family 25; Putative cell wall binding repeat			; Cell wall-binding repeat profile.		; Glycosyl hydrolases family 25	; (Trans)glycosidases; Cell wall binding repeat; Cell wall binding repeat; Cell wall binding repeat	
V1785347	; PTS-HPr_like	; Phosphocarrier protein HPr-like; Phosphotransferase system, HPr histidine phosphorylation site; Phosphotransferase system, HPr serine phosphorylation site			; Phosphocarrier protein HPr-like; Phosphotransferase system, HPr histidine phosphorylation site; Phosphotransferase system, HPr serine phosphorylation site			; Phosphocarrier protein signature	; PTS HPr component phosphorylation site		; PTS HPR domain histidine phosphorylation site signature.; PTS HPR domain serine phosphorylation site signature.	; PTS HPR domain profile.			; HPr-like	;  phosphocarrier, HPr family
V1796830		; Aldolase-type TIM barrel; Cyclophilin-like domain; Glycoside hydrolase superfamily; Protein of unknown function DUF871, prokaryotic	; Cyclophilin-like; Aldolase class I		; Aldolase-type TIM barrel; Cyclophilin-like domain; Glycoside hydrolase superfamily; Protein of unknown function DUF871, prokaryotic				; Bacterial protein of unknown function (DUF871)						; Cyclophilin-like; (Trans)glycosidases	
V1799395		; CRISPR-associated endonuclease Cas2; Virulence-associated protein D / CRISPR associated protein Cas2		; CRISPR-associated endoribonuclease Cas2 [cas2].	; CRISPR-associated endonuclease Cas2; Virulence-associated protein D / CRISPR associated protein Cas2				; CRISPR associated protein Cas2						; TTP0101/SSO1404-like	;  CRISPR-associated endonuclease Cas2
V1806746		; Ribosomal protein L33; Zinc-binding ribosomal protein		; 50S ribosomal protein L33 [rpmG].	; Ribosomal protein L33; Zinc-binding ribosomal protein				; Ribosomal protein L33						; Zn-binding ribosomal proteins	;  ribosomal protein bL33
V1808013						; consensus disorder prediction										
V1828747		; Caudovirus, tape measure, N-terminal; Endopeptidase, NLPC/P60 domain	; endopeptidase domain like (from Nostoc punctiforme)		; Caudovirus, tape measure, N-terminal; Endopeptidase, NLPC/P60 domain	; consensus disorder prediction									; Cysteine proteinases	;  tape measure domain
V1829434	; HATPase_c	; Histidine kinase-like ATPase, C-terminal domain; Signal transduction histidine kinase, subgroup 3, dimerisation and phosphoacceptor domain			; Histidine kinase-like ATPase, C-terminal domain; Signal transduction histidine kinase, subgroup 3, dimerisation and phosphoacceptor domain				; Histidine kinase					; Histidine kinase-like ATPases	; ATPase domain of HSP90 chaperone/DNA topoisomerase II/histidine kinase	
V1829444						; consensus disorder prediction										
V1836044	; S1_IF1	; Nucleic acid-binding, OB-fold; RNA-binding domain, S1; RNA-binding domain, S1, IF1 type; Translation initiation factor IF-1	; Nucleic acid-binding proteins	; Translation initiation factor IF-1 [infA].	; Nucleic acid-binding, OB-fold; RNA-binding domain, S1; RNA-binding domain, S1, IF1 type; Translation initiation factor IF-1				; Translation initiation factor 1A / IF-1			; S1 domain IF1 type profile.		; Ribosomal protein S1-like RNA-binding domain	; Nucleic acid-binding proteins	;  translation initiation factor IF-1
V1836820		; Mur ligase, C-terminal; Mur ligase, N-terminal catalytic domain; Mur ligase, central; UDP-N-acetylmuramoylalanyl-D-glutamate-2,6-diaminopimelate ligase	; MurE/MurF N-terminal domain	; UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase [murE].	; Mur ligase, C-terminal; Mur ligase, N-terminal catalytic domain; Mur ligase, central; UDP-N-acetylmuramoylalanyl-D-glutamate-2,6-diaminopimelate ligase				; Mur ligase family, glutamate ligase domain; Mur ligase middle domain						; MurD-like peptide ligases, catalytic domain; MurE/MurF N-terminal domain; MurD-like peptide ligases, peptide-binding domain	;  UDP-N-acetylmuramyl-tripeptide synthetase
V1851981		; FIVAR domain; Gram-positive LPXTG cell wall anchor; YSIRK Gram-positive signal peptide			; FIVAR domain; Gram-positive LPXTG cell wall anchor; YSIRK Gram-positive signal peptide	; consensus disorder prediction			; Gram positive anchor; Uncharacterised Sugar-binding Domain; YSIRK type signal peptide			; Gram-positive cocci surface proteins LPxTG motif profile.				;  LPXTG cell wall anchor domain;  gram-positive signal peptide, YSIRK family
V1852080		; Mur ligase, C-terminal; Mur ligase, N-terminal catalytic domain; Mur ligase, central; NAD(P)-binding domain; UDP-N-acetylmuramate--L-alanine ligase	; NAD(P)-binding Rossmann-like Domain	; UDP-N-acetylmuramate--L-alanine ligase [murC].	; Mur ligase, C-terminal; Mur ligase, N-terminal catalytic domain; Mur ligase, central; NAD(P)-binding domain; UDP-N-acetylmuramate--L-alanine ligase				; Mur ligase family, catalytic domain; Mur ligase family, glutamate ligase domain; Mur ligase middle domain						; MurD-like peptide ligases, catalytic domain; MurCD N-terminal domain; MurD-like peptide ligases, peptide-binding domain	;  UDP-N-acetylmuramate--L-alanine ligase
V1882407	; S4	; RNA-binding S4 domain	; Structural Genomics Hypothetical 15.5 Kd Protein In Mrca-pcka Intergenic Region; Chain		; RNA-binding S4 domain				; S4 domain			; S4 RNA-binding domain profile.		; S4 RNA-binding domain	; Alpha-L RNA-binding motif	
V1883021		; ApbE-like domain; Flavin transferase ApbE			; ApbE-like domain; Flavin transferase ApbE		; (Full) thiamine biosynthesis FAD-binding lipoprotein ApbE		; ApbE family						; ApbE-like	
V1885132		; Nucleoside 2-deoxyribosyltransferase			; Nucleoside 2-deoxyribosyltransferase				; Nucleoside 2-deoxyribosyltransferase						; N-(deoxy)ribosyltransferase-like	
V1886276		; Type II secretion system F domain			; Type II secretion system F domain				; Type II secretion system (T2SS), protein F							
V1886411	; IF2_eIF5B	; P-loop containing nucleoside triphosphate hydrolase; Small GTP-binding protein domain; Transcription factor, GTP-binding domain; Translation initiation factor IF-2, N-terminal	; P-loop containing nucleotide triphosphate hydrolases		; P-loop containing nucleoside triphosphate hydrolase; Small GTP-binding protein domain; Transcription factor, GTP-binding domain; Translation initiation factor IF-2, N-terminal				; Elongation factor Tu GTP binding domain; Translation initiation factor IF-2, N-terminal region			; Translational (tr)-type guanine nucleotide-binding (G) domain profile.			; P-loop containing nucleoside triphosphate hydrolases	;  small GTP-binding protein domain
V1886712	; GlmM	; Alpha-D-phosphohexomutase, C-terminal; Alpha-D-phosphohexomutase, alpha/beta/alpha I/II/III; Alpha-D-phosphohexomutase, alpha/beta/alpha domain I; Alpha-D-phosphohexomutase, alpha/beta/alpha domain II; Alpha-D-phosphohexomutase, alpha/beta/alpha domain III; Alpha-D-phosphohexomutase, conserved site; Phosphoglucosamine mutase, bacterial type	; Alpha-D-Glucose-1; Alpha-D-Glucose-1; Major birch pollen allergen Bet v 1; Alpha-D-Glucose-1		; Alpha-D-phosphohexomutase, C-terminal; Alpha-D-phosphohexomutase, alpha/beta/alpha I/II/III; Alpha-D-phosphohexomutase, alpha/beta/alpha domain I; Alpha-D-phosphohexomutase, alpha/beta/alpha domain II; Alpha-D-phosphohexomutase, alpha/beta/alpha domain III; Alpha-D-phosphohexomutase, conserved site; Phosphoglucosamine mutase, bacterial type				; Phosphoglucomutase/phosphomannomutase, C-terminal domain; Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain I; Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain II; Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain III		; Phosphoglucomutase and phosphomannomutase phosphoserine signature.				; Phosphoglucomutase, first 3 domains; Phosphoglucomutase, first 3 domains; Phosphoglucomutase, first 3 domains; Phosphoglucomutase, C-terminal domain	
V1886965		; Integrase, N-terminal zinc-binding domain-like; Transcriptional regulator TACO1-like; Transcriptional regulator TACO1-like, domain 2; YebC-like			; Integrase, N-terminal zinc-binding domain-like; Transcriptional regulator TACO1-like; Transcriptional regulator TACO1-like, domain 2; YebC-like				; Transcriptional regulator						; YebC-like	
