Gene	CDD	GO	Gene3D	Hamap	Interpro	MobiDBLite	PIRSF	PRINTS	Pfam	ProDom	ProSitePatterns	ProSiteProfiles	SFLD	SMART	SUPERFAMILY	TIGRFAM
V1033558	; Phosphoglycerate_kinase	; Phosphoglycerate kinase; Phosphoglycerate kinase, C-terminal; Phosphoglycerate kinase, N-terminal; Phosphoglycerate kinase, conserved site		; Phosphoglycerate kinase [pgk].	; Phosphoglycerate kinase; Phosphoglycerate kinase, C-terminal; Phosphoglycerate kinase, N-terminal; Phosphoglycerate kinase, conserved site		; (Full) phosphoglycerate kinase	; Phosphoglycerate kinase family signature	; Phosphoglycerate kinase		; Phosphoglycerate kinase signature.				; Phosphoglycerate kinase	
V1033559	; TIM	; Aldolase-type TIM barrel; Triosephosphate isomerase; Triosephosphate isomerase, active site; Triosephosphate isomerase, bacterial/eukaryotic	; Aldolase class I	; Triosephosphate isomerase [tpiA].	; Aldolase-type TIM barrel; Triosephosphate isomerase; Triosephosphate isomerase, active site; Triosephosphate isomerase, bacterial/eukaryotic				; Triosephosphate isomerase		; Triosephosphate isomerase active site.	; Triosephosphate isomerase (TIM) family profile.			; Triosephosphate isomerase (TIM)	;  triose-phosphate isomerase
V1033683			; Glucose-6-phosphate isomerase like protein; domain 1												; SIS domain	
V1033691		; Xanthine/uracil permease; Xanthine/uracil/vitamin C permease			; Xanthine/uracil permease; Xanthine/uracil/vitamin C permease				; Permease family		; Xanthine/uracil permeases family signature.					;  uracil-xanthine permease
V1033713	; NAT_SF	; Acyl-CoA N-acyltransferase; GNAT domain			; Acyl-CoA N-acyltransferase; GNAT domain				; Acetyltransferase (GNAT) domain			; Gcn5-related N-acetyltransferase (GNAT) domain profile.			; Acyl-CoA N-acyltransferases (Nat)	
V1033814		; Mannose-6-phosphate isomerase, type I; RmlC-like cupin domain; RmlC-like jelly roll fold	; Jelly Rolls		; Mannose-6-phosphate isomerase, type I; RmlC-like cupin domain; RmlC-like jelly roll fold				; Phosphomannose isomerase type I						; RmlC-like cupins	
V1033849		; DNA gyrase B subunit, C-terminal; DNA topoisomerase, type IIA; DNA topoisomerase, type IIA, central domain; DNA topoisomerase, type IIA, conserved site; DNA topoisomerase, type IIA-like domain; Toprim domain			; DNA gyrase B subunit, C-terminal; DNA topoisomerase, type IIA; DNA topoisomerase, type IIA, central domain; DNA topoisomerase, type IIA, conserved site; DNA topoisomerase, type IIA-like domain; Toprim domain			; DNA topoisomerase II family signature	; DNA gyrase B subunit, carboxyl terminus; Toprim domain		; DNA topoisomerase II signature.	; Toprim domain profile.		; TopoisomeraseII	; Type II DNA topoisomerase	
V1033892						; consensus disorder prediction										
V1033910		; Histidine kinase-like ATPase, C-terminal domain; P-type ATPase, cytoplasmic domain N; P-type ATPase, phosphorylation site	; Calcium-transporting ATPase		; Histidine kinase-like ATPase, C-terminal domain; P-type ATPase, cytoplasmic domain N; P-type ATPase, phosphorylation site				; Cation transport ATPase (P-type)		; E1-E2 ATPases phosphorylation site.				; Metal cation-transporting ATPase, ATP-binding domain N	
V1033916		; Major facilitator superfamily domain	; MFS general substrate transporter like domains; GyrA/ParC C-terminal domain-like 		; Major facilitator superfamily domain										; MFS general substrate transporter; GyrA/ParC C-terminal domain-like	
V1033957	; HATPase_c	; Histidine kinase domain; Histidine kinase-like ATPase, C-terminal domain; Signal transduction histidine kinase-related protein, C-terminal			; Histidine kinase domain; Histidine kinase-like ATPase, C-terminal domain; Signal transduction histidine kinase-related protein, C-terminal			; Bacterial sensor protein C-terminal signature	; Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase			; Histidine kinase domain profile.		; Histidine kinase-like ATPases	; ATPase domain of HSP90 chaperone/DNA topoisomerase II/histidine kinase	
V1033964		; Domain of unknown function DUF59			; Domain of unknown function DUF59				; Domain of unknown function DUF59						; Fe-S cluster assembly (FSCA) domain-like	
V1033984		; Ribosomal protein L28; Ribosomal protein L28/L24			; Ribosomal protein L28; Ribosomal protein L28/L24				; Ribosomal L28 family						; L28p-like	;  ribosomal protein bL28
V1033999		; Clp ATPase, C-terminal; P-loop containing nucleoside triphosphate hydrolase			; Clp ATPase, C-terminal; P-loop containing nucleoside triphosphate hydrolase				; C-terminal, D2-small domain, of ClpB protein					; C-terminal, D2-small domain, of ClpB protein	; P-loop containing nucleoside triphosphate hydrolases	
V1034078						; consensus disorder prediction										
V1034123						; consensus disorder prediction										
V1034361		; Fibrinogen binding protein			; Fibrinogen binding protein	; consensus disorder prediction			; Fibrinogen binding protein							
V1034405						; consensus disorder prediction										
V1035558															; Pentapeptide repeat-like	
V1035619															; Pentapeptide repeat-like	
V1035733															; Pentapeptide repeat-like	
V1035783															; Pentapeptide repeat-like	
V1035822															; Pentapeptide repeat-like	
V1035957			; Periplasmic binding protein-like II; Periplasmic binding protein-like II						; Bacterial extracellular solute-binding protein			; Prokaryotic membrane lipoprotein lipid attachment site profile.			; Periplasmic binding protein-like II	
V1036169		; Protein of unknown function DUF3027			; Protein of unknown function DUF3027	; consensus disorder prediction			; Protein of unknown function (DUF3027)							
V1036252	; MFS	; Major facilitator superfamily; Major facilitator superfamily domain	; MFS general substrate transporter like domains; MFS general substrate transporter like domains		; Major facilitator superfamily; Major facilitator superfamily domain			; Tetracycline resistance protein TetB signature	; Major Facilitator Superfamily			; Major facilitator superfamily (MFS) profile.			; MFS general substrate transporter; MFS general substrate transporter	
V1036256			; Periplasmic binding protein-like II; Periplasmic binding protein-like II						; Bacterial extracellular solute-binding protein			; Prokaryotic membrane lipoprotein lipid attachment site profile.			; Periplasmic binding protein-like II	
V1036259		; Glycoside hydrolase superfamily; Glycoside hydrolase, catalytic domain; Glycoside hydrolase, family 77	; Glycosidases; Glycosidases		; Glycoside hydrolase superfamily; Glycoside hydrolase, catalytic domain; Glycoside hydrolase, family 77				; 4-alpha-glucanotransferase						; (Trans)glycosidases; (Trans)glycosidases	;  4-alpha-glucanotransferase
V1036291		; F-type ATP synthase subunit B-like, membrane domain	; F1F0 ATP synthase subunit B		; F-type ATP synthase subunit B-like, membrane domain	; consensus disorder prediction										
V1036298	; MFS	; Major facilitator superfamily; Major facilitator superfamily domain	; MFS general substrate transporter like domains; MFS general substrate transporter like domains		; Major facilitator superfamily; Major facilitator superfamily domain				; Major Facilitator Superfamily			; Major facilitator superfamily (MFS) profile.			; MFS general substrate transporter; MFS general substrate transporter	
V1036417		; AAA+ ATPase domain; ABC transporter-like; P-loop containing nucleoside triphosphate hydrolase	; P-loop containing nucleotide triphosphate hydrolases		; AAA+ ATPase domain; ABC transporter-like; P-loop containing nucleoside triphosphate hydrolase				; ABC transporter			; ATP-binding cassette, ABC transporter-type domain profile.		; ATPases associated with a variety of cellular activities	; P-loop containing nucleoside triphosphate hydrolases	
V1036483	; PP2Cc	; PPM-type phosphatase domain	; Phosphatase 2c; Domain 1		; PPM-type phosphatase domain	; consensus disorder prediction			; Protein phosphatase 2C			; PPM-type phosphatase domain profile.		; Sigma factor PP2C-like phosphatases; Serine/threonine phosphatases, family 2C, catalytic domain	; PP2C-like	
V1036684		; Beta-lactamase/transpeptidase-like; Glycosyl transferase, family 51; Lysozyme-like domain; Penicillin-binding protein, transpeptidase	; Penicillin binding protein transpeptidase domain; DD-peptidase/beta-lactamase superfamily		; Beta-lactamase/transpeptidase-like; Glycosyl transferase, family 51; Lysozyme-like domain; Penicillin-binding protein, transpeptidase	; consensus disorder prediction			; Penicillin binding protein transpeptidase domain; Transglycosylase						; Lysozyme-like; beta-lactamase/transpeptidase-like; beta-lactamase/transpeptidase-like	
V1037377	; Rubrerythrin; rubredoxin_SM	; Ferritin-like diiron domain; Ferritin-like superfamily; Ferritin-related; Rubredoxin-like domain; Rubredoxin-type fold; Rubrerythrin			; Ferritin-like diiron domain; Ferritin-like superfamily; Ferritin-related; Rubredoxin-like domain; Rubredoxin-type fold; Rubrerythrin				; Rubrerythrin			; Ferritin-like diiron domain profile.; Rubredoxin-like domain profile.			; Ferritin-like; Rubredoxin-like	
V1037422		; ATP synthase, F0 complex, subunit B, bacterial; ATP synthase, F0 complex, subunit B/B', bacterial/chloroplast; F-type ATP synthase subunit B-like, membrane domain	; F1F0 ATP synthase subunit B	; ATP synthase subunit b [atpF].	; ATP synthase, F0 complex, subunit B, bacterial; ATP synthase, F0 complex, subunit B/B', bacterial/chloroplast; F-type ATP synthase subunit B-like, membrane domain	; consensus disorder prediction			; ATP synthase B/B' CF(0)						; F1F0 ATP synthase subunit B, membrane domain	;  ATP synthase F0, B subunit
V1037439		; Protein of unknown function DUF4926			; Protein of unknown function DUF4926				; Domain of unknown function (DUF4926)							
V1038141						; consensus disorder prediction										
V1038172						; consensus disorder prediction										
V1038251	; GPATase_N; PRTases_typeI	; Amidophosphoribosyltransferase; Glutamine amidotransferase type 2 domain; Nucleophile aminohydrolases, N-terminal; Phosphoribosyltransferase domain; Phosphoribosyltransferase-like	; Glutamine Phosphoribosylpyrophosphate	; Amidophosphoribosyltransferase [purF].	; Amidophosphoribosyltransferase; Glutamine amidotransferase type 2 domain; Nucleophile aminohydrolases, N-terminal; Phosphoribosyltransferase domain; Phosphoribosyltransferase-like		; (Full) amidophosphoribosyltransferase		; Glutamine amidotransferase domain; Phosphoribosyl transferase domain			; Glutamine amidotransferase type 2 domain profile.			; PRTase-like; N-terminal nucleophile aminohydrolases (Ntn hydrolases)	;  amidophosphoribosyltransferase
V1038306		; Protein of unknown function DUF1273			; Protein of unknown function DUF1273				; Protein of unknown function (DUF1273)						; MCP/YpsA-like	
V1038323	; TM_PBP2	; ABC transporter type 1, transmembrane domain MetI-like	; MetI-like		; ABC transporter type 1, transmembrane domain MetI-like				; Binding-protein-dependent transport system inner membrane component			; ABC transporter integral membrane type-1 domain profile.			; MetI-like	
V1038350		; 3-hydroxyacyl-CoA dehydrogenase; 3-hydroxyacyl-CoA dehydrogenase, C-terminal; 3-hydroxyacyl-CoA dehydrogenase, NAD binding; 3-hydroxyacyl-CoA dehydrogenase, conserved site; 6-phosphogluconate dehydrogenase C-terminal domain-like; 6-phosphogluconate dehydrogenase, domain 2; NAD(P)-binding domain	; NAD(P)-binding Rossmann-like Domain; N-(1-d-carboxylethyl)-l-norvaline Dehydrogenase; domain 2		; 3-hydroxyacyl-CoA dehydrogenase; 3-hydroxyacyl-CoA dehydrogenase, C-terminal; 3-hydroxyacyl-CoA dehydrogenase, NAD binding; 3-hydroxyacyl-CoA dehydrogenase, conserved site; 6-phosphogluconate dehydrogenase C-terminal domain-like; 6-phosphogluconate dehydrogenase, domain 2; NAD(P)-binding domain		; (Full) 3-hydroxyacyl-CoA dehydrogenase		; 3-hydroxyacyl-CoA dehydrogenase, C-terminal domain; 3-hydroxyacyl-CoA dehydrogenase, NAD binding domain		; 3-hydroxyacyl-CoA dehydrogenase signature.				; 6-phosphogluconate dehydrogenase C-terminal domain-like; NAD(P)-binding Rossmann-fold domains	
V1038471															; Pentapeptide repeat-like	
V1038505															; Pentapeptide repeat-like	
V1043301	; Ribosomal_S12	; Nucleic acid-binding, OB-fold; Ribosomal protein S12, bacterial-type; Ribosomal protein S12/S23	; Nucleic acid-binding proteins	; 30S ribosomal protein S12 [rpsL].	; Nucleic acid-binding, OB-fold; Ribosomal protein S12, bacterial-type; Ribosomal protein S12/S23		; (Full) ribosomal protein, S12p/S12a/S23e/organellar S12 types	; Ribosomal protein S12 signature	; Ribosomal protein S12/S23		; Ribosomal protein S12 signature.				; Nucleic acid-binding proteins	;  ribosomal protein uS12
V1043570	; PASTA_pknB	; Listeria/Bacterioides repeat; PASTA domain			; Listeria/Bacterioides repeat; PASTA domain	; consensus disorder prediction			; Listeria-Bacteroides repeat domain (List_Bact_rpt); PASTA domain			; PASTA domain profile.		; 		
V1043880		; Flavodoxin, long chain; Flavodoxin/nitric oxide synthase; Flavoprotein-like domain; Phosphoglycerate kinase; Phosphoglycerate kinase, C-terminal			; Flavodoxin, long chain; Flavodoxin/nitric oxide synthase; Flavoprotein-like domain; Phosphoglycerate kinase; Phosphoglycerate kinase, C-terminal				; Flavodoxin; Phosphoglycerate kinase			; Flavodoxin-like domain profile.			; Flavoproteins; Phosphoglycerate kinase	;  flavodoxin
V1045247		; Class I glutamine amidotransferase-like; Glutamine amidotransferase			; Class I glutamine amidotransferase-like; Glutamine amidotransferase				; Glutamine amidotransferase class-I			; Glutamine amidotransferase type 1 domain profile.			; Class I glutamine amidotransferase-like	
V1046000		; BlaI transcriptional regulatory family; Winged helix-turn-helix DNA-binding domain	; winged helix repressor DNA binding domain		; BlaI transcriptional regulatory family; Winged helix-turn-helix DNA-binding domain				; Penicillinase repressor						; Winged helix DNA-binding domain	
V1046708		; Cation-transporting P-type ATPase, N-terminal			; Cation-transporting P-type ATPase, N-terminal				; Cation transporter/ATPase, N-terminus					; Cation transporter/ATPase, N-terminus	; Calcium ATPase, transmembrane domain M	
V1046806						; consensus disorder prediction										
V1046830						; consensus disorder prediction										
V1046852						; consensus disorder prediction									; Pentapeptide repeat-like	
V1046963						; consensus disorder prediction										
V1046993		; ATP synthase, F0 complex, subunit B, bacterial; ATP synthase, F0 complex, subunit B/B', bacterial/chloroplast		; ATP synthase subunit b [atpF].	; ATP synthase, F0 complex, subunit B, bacterial; ATP synthase, F0 complex, subunit B/B', bacterial/chloroplast				; ATP synthase B/B' CF(0)							;  ATP synthase F0, B subunit
V1047177		; Galactose mutarotase-like domain; Glycoside hydrolase family 65, C-terminal; Glycoside hydrolase, family 65, N-terminal; Glycoside hydrolase, family 65, central catalytic; Maltose phosphorylase/glycosyl hydrolase/vacuolar acid trehalase; Six-hairpin glycosidase; Six-hairpin glycosidase-like	; Maltose phosphorylase; Galactose mutarotase-like. Domain 1		; Galactose mutarotase-like domain; Glycoside hydrolase family 65, C-terminal; Glycoside hydrolase, family 65, N-terminal; Glycoside hydrolase, family 65, central catalytic; Maltose phosphorylase/glycosyl hydrolase/vacuolar acid trehalase; Six-hairpin glycosidase; Six-hairpin glycosidase-like		; (Full) maltose phosphorylase/glycosyl hydrolase/vacuolar acid trehalase		; Glycosyl hydrolase family 65 central catalytic domain; Glycosyl hydrolase family 65, C-terminal domain; Glycosyl hydrolase family 65, N-terminal domain						; Galactose mutarotase-like; Six-hairpin glycosidases	
