Gene	CDD	GO	Gene3D	Hamap	Interpro	MobiDBLite	PIRSF	PRINTS	Pfam	ProDom	ProSitePatterns	ProSiteProfiles	SFLD	SMART	SUPERFAMILY	TIGRFAM
V1033345		; LytTR DNA-binding domain			; LytTR DNA-binding domain				; LytTr DNA-binding domain			; LytTR-type HTH domain profile.		; LytTr DNA-binding domain		
V1033425		; Protein of unknown function DUF956			; Protein of unknown function DUF956		; (Full) glucose/mannose PTS protein ManO		; Domain of unknown function (DUF956)							
V1033516		; Purine permease PbuG-like; Xanthine/uracil/vitamin C permease			; Purine permease PbuG-like; Xanthine/uracil/vitamin C permease		; (Full) guanine/hypoxanthine permease		; Permease family							
V1033558	; Phosphoglycerate_kinase	; Phosphoglycerate kinase; Phosphoglycerate kinase, C-terminal; Phosphoglycerate kinase, N-terminal; Phosphoglycerate kinase, conserved site		; Phosphoglycerate kinase [pgk].	; Phosphoglycerate kinase; Phosphoglycerate kinase, C-terminal; Phosphoglycerate kinase, N-terminal; Phosphoglycerate kinase, conserved site		; (Full) phosphoglycerate kinase	; Phosphoglycerate kinase family signature	; Phosphoglycerate kinase		; Phosphoglycerate kinase signature.				; Phosphoglycerate kinase	
V1033562	; ABC_cobalt_CbiO_domain1	; AAA+ ATPase domain; ABC cobalt transporter; ABC transporter, conserved site; ABC transporter-like; P-loop containing nucleoside triphosphate hydrolase	; P-loop containing nucleotide triphosphate hydrolases; P-loop containing nucleotide triphosphate hydrolases		; AAA+ ATPase domain; ABC cobalt transporter; ABC transporter, conserved site; ABC transporter-like; P-loop containing nucleoside triphosphate hydrolase				; ABC transporter; ATP-binding cassette cobalt transporter		; ABC transporters family signature.	; ATP-binding cassette, ABC transporter-type domain profile.		; ATPases associated with a variety of cellular activities; ATPases associated with a variety of cellular activities	; P-loop containing nucleoside triphosphate hydrolases; P-loop containing nucleoside triphosphate hydrolases	
V1033654		; Antirepressor protein, C-terminal; Bacteriophage regulatory protein, Rha family			; Antirepressor protein, C-terminal; Bacteriophage regulatory protein, Rha family				; Phage antirepressor protein KilAC domain; Phage regulatory protein Rha (Phage_pRha)							;  phage regulatory protein, Rha family
V1033693	; SIS_Etherase	; Glucokinase regulatory protein, conserved site; N-acetylmuramic acid 6-phosphate etherase MurQ; Sugar isomerase (SIS)	; Glucose-6-phosphate isomerase like protein; domain 1	; N-acetylmuramic acid 6-phosphate etherase [murQ].	; Glucokinase regulatory protein, conserved site; N-acetylmuramic acid 6-phosphate etherase MurQ; Sugar isomerase (SIS)				; SIS domain		; Glucokinase regulatory protein family signature.	; SIS domain profile.			; SIS domain	;  N-acetylmuramic acid 6-phosphate etherase
V1034193		; Protein of unknown function DUF975			; Protein of unknown function DUF975				; Protein of unknown function (DUF975)							
V1034271	; MFS	; Major facilitator superfamily; Major facilitator superfamily domain	; MFS general substrate transporter like domains; MFS general substrate transporter like domains; MFS general substrate transporter like domains		; Major facilitator superfamily; Major facilitator superfamily domain				; Major Facilitator Superfamily			; Major facilitator superfamily (MFS) profile.			; MFS general substrate transporter; MFS general substrate transporter; MFS general substrate transporter	
V1034697		; Phage conserved hypothetical protein, C-terminal			; Phage conserved hypothetical protein, C-terminal	; consensus disorder prediction			; Conserved phage C-terminus (Phg_2220_C); Helix-turn-helix domain							;  phage conserved hypothetical protein, C-terminal domain
V1035695															; Pentapeptide repeat-like	
V1035740						; consensus disorder prediction										
V1035831						; consensus disorder prediction										
V1035843		; Ribosomal protein L10e/L16; Ribosomal protein L16			; Ribosomal protein L10e/L16; Ribosomal protein L16			; Ribosomal protein L16 signature	; Ribosomal protein L16p/L10e						; Ribosomal protein L16p/L10e	
V1035903	; PheRS_beta_core; tRNA_bind_bactPheRS	; B3/B4 tRNA-binding domain; Nucleic acid-binding, OB-fold; Phenylalanine-tRNA ligase, beta subunit, ferrodoxin-fold anticodon-binding; Phenylalanine-tRNA ligase, class IIc, beta subunit; Phenylalanly tRNA synthetase, tRNA-binding-domain; Phenylalanyl-tRNA synthetase, B3/B4; Putative DNA-binding domain; tRNA synthetase, B5-domain; tRNA-binding domain	; Nucleic acid-binding proteins; Bira Bifunctional Protein; Domain 2; Phenylalanyl-trna Synthetase	; Phenylalanine--tRNA ligase beta subunit [pheT].	; B3/B4 tRNA-binding domain; Nucleic acid-binding, OB-fold; Phenylalanine-tRNA ligase, beta subunit, ferrodoxin-fold anticodon-binding; Phenylalanine-tRNA ligase, class IIc, beta subunit; Phenylalanly tRNA synthetase, tRNA-binding-domain; Phenylalanyl-tRNA synthetase, B3/B4; Putative DNA-binding domain; tRNA synthetase, B5-domain; tRNA-binding domain				; B3/4 domain; Ferredoxin-fold anticodon binding domain; Putative tRNA binding domain; tRNA synthetase B5 domain			; B5 domain profile.; Ferredoxin-fold anticodon binding (FDX-ACB) domain profile.; tRNA-binding domain profile.		; B3/4 domain; tRNA synthetase B5 domain; Ferredoxin-fold anticodon binding domain	; Nucleic acid-binding proteins; Anticodon-binding domain of PheRS; Putative DNA-binding domain; Class II aaRS and biotin synthetases; PheT/TilS domain	;  phenylalanine--tRNA ligase, beta subunit
V1035917	; Trp-synth_B	; Tryptophan synthase beta chain/beta chain-like; Tryptophan synthase beta subunit-like PLP-dependent enzyme; Tryptophan synthase, beta chain; Tryptophan synthase, beta chain, conserved site		; Tryptophan synthase beta chain [trpB].	; Tryptophan synthase beta chain/beta chain-like; Tryptophan synthase beta subunit-like PLP-dependent enzyme; Tryptophan synthase, beta chain; Tryptophan synthase, beta chain, conserved site		; (Full) tryptophan synthase, beta subunit		; Pyridoxal-phosphate dependent enzyme		; Tryptophan synthase beta chain pyridoxal-phosphate attachment site.				; Tryptophan synthase beta subunit-like PLP-dependent enzymes	;  tryptophan synthase, beta subunit
V1035921	; PNPase_KH; RNase_PH_PNPase_2; S1_PNPase	; Exoribonuclease, phosphorolytic domain 1; Exoribonuclease, phosphorolytic domain 2; K Homology domain; K Homology domain, type 1; Nucleic acid-binding, OB-fold; PNPase/RNase PH domain; Polyribonucleotide nucleotidyltransferase; Polyribonucleotide nucleotidyltransferase, RNA-binding domain; RNA-binding domain, S1; Ribosomal protein S5 domain 2-type fold; S1 domain	; GHMP Kinase; GHMP Kinase; Nucleic acid-binding proteins	; Polyribonucleotide nucleotidyltransferase [pnp].	; Exoribonuclease, phosphorolytic domain 1; Exoribonuclease, phosphorolytic domain 2; K Homology domain; K Homology domain, type 1; Nucleic acid-binding, OB-fold; PNPase/RNase PH domain; Polyribonucleotide nucleotidyltransferase; Polyribonucleotide nucleotidyltransferase, RNA-binding domain; RNA-binding domain, S1; Ribosomal protein S5 domain 2-type fold; S1 domain	; consensus disorder prediction	; (Full) polyribonucleotide nucleotidyltransferase		; 3' exoribonuclease family, domain 1; 3' exoribonuclease family, domain 2; KH domain; Polyribonucleotide nucleotidyltransferase, RNA binding domain; S1 RNA binding domain			; S1 domain profile.; Type-1 KH domain profile.		; K homology RNA-binding domain; Ribosomal protein S1-like RNA-binding domain	; Ribosomal protein S5 domain 2-like; Ribosomal protein S5 domain 2-like; Ribonuclease PH domain 2-like; Nucleic acid-binding proteins; Ribonuclease PH domain 2-like; Polynucleotide phosphorylase/guanosine pentaphosphate synthase (PNPase/GPSI), domain 3; Eukaryotic type KH-domain (KH-domain type I)	;  polyribonucleotide nucleotidyltransferase
V1035940	; IF2_eIF5B; IF2_mtIF2_II; mtIF2_IVc	; P-loop containing nucleoside triphosphate hydrolase; Small GTP-binding protein domain; Transcription factor, GTP-binding domain; Translation initiation factor IF- 2, domain 3; Translation initiation factor IF-2, N-terminal; Translation initiation factor aIF-2, bacterial-like; Translation protein, beta-barrel domain	; Translation factors; Translation factors; P-loop containing nucleotide triphosphate hydrolases	; Translation initiation factor IF-2 [infB].	; P-loop containing nucleoside triphosphate hydrolase; Small GTP-binding protein domain; Transcription factor, GTP-binding domain; Translation initiation factor IF- 2, domain 3; Translation initiation factor IF-2, N-terminal; Translation initiation factor aIF-2, bacterial-like; Translation protein, beta-barrel domain	; consensus disorder prediction			; Elongation factor Tu GTP binding domain; Translation initiation factor IF-2, N-terminal region; Translation-initiation factor 2		; Initiation factor 2 signature.	; Translational (tr)-type guanine nucleotide-binding (G) domain profile.			; Initiation factor IF2/eIF5b, domain 3; P-loop containing nucleoside triphosphate hydrolases; Translation proteins; Translation proteins	;  translation initiation factor IF-2;  small GTP-binding protein domain
V1035985		; P-loop containing nucleoside triphosphate hydrolase; Protein translocase subunit SecA; SEC-C motif; SecA DEAD-like, N-terminal; SecA Wing/Scaffold; SecA conserved site; SecA motor DEAD; SecA preprotein, cross-linking domain	; P-loop containing nucleotide triphosphate hydrolases; P-loop containing nucleotide triphosphate hydrolases; Helical scaffold and wing domains of SecA; P-loop containing nucleotide triphosphate hydrolases; Pre-protein croslinking domain of SecA	; Protein translocase subunit SecA [secA].	; P-loop containing nucleoside triphosphate hydrolase; Protein translocase subunit SecA; SEC-C motif; SecA DEAD-like, N-terminal; SecA Wing/Scaffold; SecA conserved site; SecA motor DEAD; SecA preprotein, cross-linking domain	; consensus disorder prediction		; SecA protein signature	; SEC-C motif; SecA DEAD-like domain; SecA Wing and Scaffold domain; SecA preprotein cross-linking domain		; SecA family signature.	; SecA family profile.		; SecA preprotein cross-linking domain; SecA DEAD-like domain	; Helical scaffold and wing domains of SecA; Helical scaffold and wing domains of SecA; P-loop containing nucleoside triphosphate hydrolases; P-loop containing nucleoside triphosphate hydrolases; Pre-protein crosslinking domain of SecA; P-loop containing nucleoside triphosphate hydrolases	;  preprotein translocase, SecA subunit
V1035990		; MgtC/SapB/SrpB/YhiD family			; MgtC/SapB/SrpB/YhiD family			; MgtC/SapB protein signature	; MgtC family							
V1035996		; Nucleotide-diphospho-sugar transferases; Nucleotidyl transferase domain	; Spore Coat Polysaccharide Biosynthesis Protein SpsA; Chain A		; Nucleotide-diphospho-sugar transferases; Nucleotidyl transferase domain				; Nucleotidyl transferase						; Nucleotide-diphospho-sugar transferases	
V1036025	; SK	; NAD(P)-binding domain; P-loop containing nucleoside triphosphate hydrolase; Shikimate dehydrogenase substrate binding, N-terminal; Shikimate kinase, conserved site; Shikimate kinase/Threonine synthase-like 1; Shikimate kinase/gluconokinase	; NAD(P)-binding Rossmann-like Domain; P-loop containing nucleotide triphosphate hydrolases	; Shikimate kinase [aroK].	; NAD(P)-binding domain; P-loop containing nucleoside triphosphate hydrolase; Shikimate dehydrogenase substrate binding, N-terminal; Shikimate kinase, conserved site; Shikimate kinase/Threonine synthase-like 1; Shikimate kinase/gluconokinase			; Shikimate kinase family signature	; Shikimate dehydrogenase substrate binding domain; Shikimate kinase		; Shikimate kinase signature.				; P-loop containing nucleoside triphosphate hydrolases; NAD(P)-binding Rossmann-fold domains; Aminoacid dehydrogenase-like, N-terminal domain	
V1036026	; ACT_CM-PDT; PBP2_Ct-PDT_like	; ACT domain; Bifunctional P-protein, chorismate mutase/prephenate dehydratase; Chorismate mutase; Chorismate mutase, type II; Prephenate dehydratase	; Chorismate Mutase Domain; Periplasmic binding protein-like II; Periplasmic binding protein-like II		; ACT domain; Bifunctional P-protein, chorismate mutase/prephenate dehydratase; Chorismate mutase; Chorismate mutase, type II; Prephenate dehydratase		; (Full/Desc.) bifunctional chorismate mutase/prephenate dehydratase (P-protein)		; Chorismate mutase type II; Prephenate dehydratase			; ACT domain profile.; Chorismate mutase domain profile.; Prephenate dehydratase domain profile.		; Chorismate mutase type II	; Chorismate mutase II; Periplasmic binding protein-like II; ACT-like	
V1036031		; Lysylphosphatidylglycerol synthetase/glycosyltransferase AglD			; Lysylphosphatidylglycerol synthetase/glycosyltransferase AglD	; consensus disorder prediction			; Lysylphosphatidylglycerol synthase TM region							;  TIGR00374 family protein
V1036085		; FKBP-type peptidyl-prolyl cis-trans isomerase domain			; FKBP-type peptidyl-prolyl cis-trans isomerase domain				; FKBP-type peptidyl-prolyl cis-trans isomerase			; FKBP-type peptidyl-prolyl cis-trans isomerase domain profile.			; FKBP-like	
V1036092		; Cell envelope-related transcriptional attenuator domain			; Cell envelope-related transcriptional attenuator domain	; consensus disorder prediction			; Cell envelope-related transcriptional attenuator domain							;  cell envelope-related function transcriptional attenuator common domain
V1036114		; Protein of unknown function DUF2469			; Protein of unknown function DUF2469				; Protein of unknown function (DUF2469)							
V1036126	; ABCC_MsbA	; AAA+ ATPase domain; ABC transporter type 1, transmembrane domain; ABC transporter, conserved site; ABC transporter-like; P-loop containing nucleoside triphosphate hydrolase	; Putative multidrug export ATP-binding/permease protein like domains; P-loop containing nucleotide triphosphate hydrolases		; AAA+ ATPase domain; ABC transporter type 1, transmembrane domain; ABC transporter, conserved site; ABC transporter-like; P-loop containing nucleoside triphosphate hydrolase				; ABC transporter; ABC transporter transmembrane region		; ABC transporters family signature.	; ABC transporter integral membrane type-1 fused domain profile.; ATP-binding cassette, ABC transporter-type domain profile.		; ATPases associated with a variety of cellular activities	; ABC transporter transmembrane region; P-loop containing nucleoside triphosphate hydrolases	
V1036137	; YXKO-related	; ATP-dependent (S)-NAD(P)H-hydrate dehydratase; Bifunctional NAD(P)H-hydrate repair enzyme Nnr; Ribokinase-like; YjeF N-terminal domain	; YjeF N-terminal domain-like	; ADP-dependent (S)-NAD(P)H-hydrate dehydratase [nnrD].; NAD(P)H-hydrate epimerase [nnrE].	; ATP-dependent (S)-NAD(P)H-hydrate dehydratase; Bifunctional NAD(P)H-hydrate repair enzyme Nnr; Ribokinase-like; YjeF N-terminal domain		; (Full) bifunctional NAD(P)H-hydrate repair enzyme Nnr		; Carbohydrate kinase; YjeF-related protein N-terminus			; YjeF C-terminal domain profile.; YjeF N-terminal domain profile.			; Ribokinase-like; YjeF N-terminal domain-like	;  YjeF family C-terminal domain;  YjeF family N-terminal domain
