Gene	CDD	GO	Gene3D	Hamap	Interpro	MobiDBLite	PIRSF	PRINTS	Pfam	ProDom	ProSitePatterns	ProSiteProfiles	SFLD	SMART	SUPERFAMILY	TIGRFAM
V1363891		; G5 domain; Lysozyme-like domain; Resuscitation-promoting factor, domain of unknown function DUF348			; G5 domain; Lysozyme-like domain; Resuscitation-promoting factor, domain of unknown function DUF348				; Domain of unknown function (DUF348); G5 domain			; G5 domain profile.		; 	; Lysozyme-like	
V1364236	; S1_NusA	; DhaL domain; K homology domain, prokaryotic type; K homology domain-like, alpha/beta; Nucleic acid-binding, OB-fold; RNA-binding domain, S1; S1 domain; Transcription factor NusA, N-terminal; Transcription termination factor NusA	; Nucleic acid-binding proteins; Transcription factor NusA		; DhaL domain; K homology domain, prokaryotic type; K homology domain-like, alpha/beta; Nucleic acid-binding, OB-fold; RNA-binding domain, S1; S1 domain; Transcription factor NusA, N-terminal; Transcription termination factor NusA				; DAK2 domain; NusA N-terminal domain			; DhaL domain profile.; S1 domain profile.		; Ribosomal protein S1-like RNA-binding domain; 	; Prokaryotic type KH domain (KH-domain type II); DhaL-like; Transcription factor NusA, N-terminal domain; Nucleic acid-binding proteins	;  transcription termination factor NusA
V1364379	; PRTases_typeI	; Phosphoribosyltransferase domain; Phosphoribosyltransferase-like; Uracil phosphoribosyl transferase		; Uracil phosphoribosyltransferase [upp].	; Phosphoribosyltransferase domain; Phosphoribosyltransferase-like; Uracil phosphoribosyl transferase				; Uracil phosphoribosyltransferase						; PRTase-like	;  uracil phosphoribosyltransferase
V1364686	; Ser_Recombinase	; Resolvase, N-terminal catalytic domain			; Resolvase, N-terminal catalytic domain				; Resolvase, N terminal domain			; Resolvase/invertase-type recombinase catalytic domain profile.		;  Resolvase, N terminal domain	; Resolvase-like	
V1365218		; Ribosomal protein L21-like			; Ribosomal protein L21-like				; Ribosomal prokaryotic L21 protein						; L21p-like	
V1365701															; Pentapeptide repeat-like	
V1365902															; Pentapeptide repeat-like	
V1366074															; Pentapeptide repeat-like	
V1366082															; Pentapeptide repeat-like	
V1366666						; consensus disorder prediction										
V1366671		; ATP-grasp fold, subdomain 2; Carbamoyl-phosphate synthetase large subunit-like, ATP-binding domain	; ATP-grasp fold		; ATP-grasp fold, subdomain 2; Carbamoyl-phosphate synthetase large subunit-like, ATP-binding domain				; Carbamoyl-phosphate synthase L chain, ATP binding domain						; Glutathione synthetase ATP-binding domain-like	
V1366716		; Flagellin; Flagellin, D0/D1 domain	; f41 fragment of flagellin; f41 fragment of flagellin		; Flagellin; Flagellin, D0/D1 domain			; Flagellin signature	; Bacterial flagellin C-terminal helical region; Bacterial flagellin N-terminal helical region						; Phase 1 flagellin; Phase 1 flagellin	
V1367794		; Trigger factor; Trigger factor, C-terminal; Trigger factor, ribosome-binding, bacterial; Trigger factor/SurA domain	; Trigger factor ribosome-binding domain; Trigger factor	; Trigger factor [tig].	; Trigger factor; Trigger factor, C-terminal; Trigger factor, ribosome-binding, bacterial; Trigger factor/SurA domain		; (Full/Desc.) FKBP-type peptidyl-prolyl cis-trans isomerase (trigger factor)		; Bacterial trigger factor protein (TF); Bacterial trigger factor protein (TF) C-terminus						; Triger factor/SurA peptide-binding domain-like; Trigger factor ribosome-binding domain; FKBP-like	;  trigger factor
V1367869		; Molybdate/tungstate binding, C-terminal; P-loop containing nucleoside triphosphate hydrolase	; Nucleic acid-binding proteins; P-loop containing nucleotide triphosphate hydrolases		; Molybdate/tungstate binding, C-terminal; P-loop containing nucleoside triphosphate hydrolase										; MOP-like; P-loop containing nucleoside triphosphate hydrolases	
V1368199	; EFTU_II; EFTU_III	; Elongation factor Tu, domain 2; P-loop containing nucleoside triphosphate hydrolase; Translation elongation factor EF1A/initiation factor IF2gamma, C-terminal; Translation elongation factor EFTu-like, domain 2; Translation elongation factor EFTu/EF1A, C-terminal; Translation protein, beta-barrel domain	; Translation factors; Translation factors; P-loop containing nucleotide triphosphate hydrolases		; Elongation factor Tu, domain 2; P-loop containing nucleoside triphosphate hydrolase; Translation elongation factor EF1A/initiation factor IF2gamma, C-terminal; Translation elongation factor EFTu-like, domain 2; Translation elongation factor EFTu/EF1A, C-terminal; Translation protein, beta-barrel domain				; Elongation factor Tu C-terminal domain; Elongation factor Tu domain 2						; EF-Tu/eEF-1alpha/eIF2-gamma C-terminal domain; P-loop containing nucleoside triphosphate hydrolases; Translation proteins	
V1368480		; Biotinyl protein ligase (BPL) and lipoyl protein ligase (LPL), catalytic domain; Lipoate protein ligase, C-terminal; Lipoyltransferase/lipoate-protein ligase			; Biotinyl protein ligase (BPL) and lipoyl protein ligase (LPL), catalytic domain; Lipoate protein ligase, C-terminal; Lipoyltransferase/lipoate-protein ligase				; Bacterial lipoate protein ligase C-terminus; Biotin/lipoate A/B protein ligase family			; Biotinyl protein ligase (BPL) and lipoyl protein ligase (LPL) catalytic domain profile.			; SufE/NifU; Class II aaRS and biotin synthetases	;  lipoyltransferase and lipoate-protein ligase
V1368546		; Amine oxidase; FAD/NAD(P)-binding domain			; Amine oxidase; FAD/NAD(P)-binding domain	; consensus disorder prediction			; Flavin containing amine oxidoreductase						; Nucleotide-binding domain; Nucleotide-binding domain; Nucleotide-binding domain	
V1369364	; Ribosomal_L1	; Ribosomal protein L1; Ribosomal protein L1, 2-layer alpha/beta-sandwich; Ribosomal protein L1, 3-layer alpha/beta-sandwich; Ribosomal protein L1, bacterial-type; Ribosomal protein L1-like; Ribosomal protein L1/ribosomal biogenesis protein		; 50S ribosomal protein L1 [rplA].	; Ribosomal protein L1; Ribosomal protein L1, 2-layer alpha/beta-sandwich; Ribosomal protein L1, 3-layer alpha/beta-sandwich; Ribosomal protein L1, bacterial-type; Ribosomal protein L1-like; Ribosomal protein L1/ribosomal biogenesis protein		; (Full) ribosomal protein, L1p/L1a/L10e/organellar L1 types		; Ribosomal protein L1p/L10e family						; Ribosomal protein L1	;  ribosomal protein uL1
V1370557		; Restriction endonuclease, type I, HsdS			; Restriction endonuclease, type I, HsdS				; Type I restriction modification DNA specificity domain						; DNA methylase specificity domain	
V1371673						; consensus disorder prediction										
V1373145						; consensus disorder prediction										
V1375474	; rubredoxin	; Rubredoxin; Rubredoxin domain; Rubredoxin, iron-binding site; Rubredoxin-like domain; Rubredoxin-type fold			; Rubredoxin; Rubredoxin domain; Rubredoxin, iron-binding site; Rubredoxin-like domain; Rubredoxin-type fold		; (Full) rubredoxin	; Rubredoxin signature	; Rubredoxin		; Rubredoxin signature.	; Rubredoxin-like domain profile.			; Rubredoxin-like	
V1379650						; consensus disorder prediction										
V1379850	; FN3	; Fibronectin type III; Immunoglobulin-like fold	; Immunoglobulins; Immunoglobulins		; Fibronectin type III; Immunoglobulin-like fold										; Fibronectin type III	
V1380123	; F1-ATPase_gamma	; ATP synthase, F1 complex, gamma subunit; ATP synthase, F1 complex, gamma subunit conserved site		; ATP synthase gamma chain [atpG].	; ATP synthase, F1 complex, gamma subunit; ATP synthase, F1 complex, gamma subunit conserved site			; ATP synthase gamma subunit signature	; ATP synthase		; ATP synthase gamma subunit signature.				; ATP synthase (F1-ATPase), gamma subunit	;  ATP synthase F1, gamma subunit
V1380924		; G5 domain; Protein of unknown function DUF285			; G5 domain; Protein of unknown function DUF285	; consensus disorder prediction			; G5 domain; Mycoplasma protein of unknown function, DUF285			; G5 domain profile.		; ; ; 		
V1380959		; SUF system FeS cluster assembly, SufB; SUF system FeS cluster assembly, SufBD			; SUF system FeS cluster assembly, SufB; SUF system FeS cluster assembly, SufBD				; Uncharacterized protein family (UPF0051)						; Stabilizer of iron transporter SufD	;  FeS assembly protein SufB
V1381698	; AAA	; AAA+ ATPase domain; ATPase, AAA-type, core; Clp ATPase, C-terminal; ClpA/B family; ClpA/B, conserved site 2; P-loop containing nucleoside triphosphate hydrolase; RNA polymerase sigma factor 54 interaction domain	; P-loop containing nucleotide triphosphate hydrolases		; AAA+ ATPase domain; ATPase, AAA-type, core; Clp ATPase, C-terminal; ClpA/B family; ClpA/B, conserved site 2; P-loop containing nucleoside triphosphate hydrolase; RNA polymerase sigma factor 54 interaction domain			; ATP-dependent Clp protease ATP-binding subunit signature	; AAA domain (Cdc48 subfamily); C-terminal, D2-small domain, of ClpB protein		; Chaperonins clpA/B signature 2.	; Sigma-54 interaction domain profile.		; C-terminal, D2-small domain, of ClpB protein; ATPases associated with a variety of cellular activities	; P-loop containing nucleoside triphosphate hydrolases	
V1382158		; Type III restriction/modification enzyme methylation subunit			; Type III restriction/modification enzyme methylation subunit				; Type III restriction/modification enzyme methylation subunit							
V1382770		; Ribosomal protein L13; Ribosomal protein S5 domain 2-type fold; Ribosomal protein S5 domain 2-type fold, subgroup; Ribosomal protein S9; Ribosomal protein S9, conserved site			; Ribosomal protein L13; Ribosomal protein S5 domain 2-type fold; Ribosomal protein S5 domain 2-type fold, subgroup; Ribosomal protein S9; Ribosomal protein S9, conserved site				; Ribosomal protein L13; Ribosomal protein S9/S16		; Ribosomal protein S9 signature.				; Ribosomal protein S5 domain 2-like; Ribosomal protein L13	
V1383833	; NGN_Bact_1	; NusG, N-terminal	; N-utilization substance G protein NusG		; NusG, N-terminal	; consensus disorder prediction			; Transcription termination factor nusG					; In Spt5p, this domain may confer affinity for Spt4p. It possesses a RNP-like fold.	; N-utilization substance G protein NusG, N-terminal domain	
V1383841	; Ribosomal_L10	; Ribosomal protein L10; Ribosomal protein L10, eubacterial, conserved site; Ribosomal protein L10P		; 50S ribosomal protein L10 [rplJ].	; Ribosomal protein L10; Ribosomal protein L10, eubacterial, conserved site; Ribosomal protein L10P				; Ribosomal protein L10	; BETA-DEFENSIN ANTIBIOTIC PRECURSOR ANTIMICROBIAL DEFENSIN BETA SIGNAL DEFENSIN BD-32 DEFB-32	; Ribosomal protein L10 signature.				; Ribosomal protein L10-like	
V1383863	; S1_RPS1_repeat_ec1_hs1; S1_RPS1_repeat_ec2_hs2; S1_RPS1_repeat_ec3	; Nucleic acid-binding, OB-fold; RNA-binding domain, S1; Ribosomal protein S1; S1 domain	; Nucleic acid-binding proteins; Nucleic acid-binding proteins; Nucleic acid-binding proteins		; Nucleic acid-binding, OB-fold; RNA-binding domain, S1; Ribosomal protein S1; S1 domain			; Ribosomal protein S1 signature	; S1 RNA binding domain			; S1 domain profile.		; Ribosomal protein S1-like RNA-binding domain; Ribosomal protein S1-like RNA-binding domain; Ribosomal protein S1-like RNA-binding domain	; Nucleic acid-binding proteins; Nucleic acid-binding proteins; Nucleic acid-binding proteins	
V1383974	; S1_RPS1_repeat_ec2_hs2; S1_RPS1_repeat_ec3	; Nucleic acid-binding, OB-fold; RNA-binding domain, S1; Ribosomal protein S1; S1 domain	; Nucleic acid-binding proteins; Nucleic acid-binding proteins; Nucleic acid-binding proteins		; Nucleic acid-binding, OB-fold; RNA-binding domain, S1; Ribosomal protein S1; S1 domain	; consensus disorder prediction		; Ribosomal protein S1 signature	; S1 RNA binding domain			; S1 domain profile.		; Ribosomal protein S1-like RNA-binding domain; Ribosomal protein S1-like RNA-binding domain	; Nucleic acid-binding proteins; Nucleic acid-binding proteins; Nucleic acid-binding proteins	
V1384304						; consensus disorder prediction										
V1385068						; consensus disorder prediction										
V1385228						; consensus disorder prediction										
V1385524															; Porins; Porins	
V1385920	; UdpNAET	; Enolpyruvate transferase domain; RNA 3'-terminal phosphate cyclase/enolpyruvate transferase, alpha/beta; UDP-N-acetylglucosamine 1-carboxyvinyltransferase		; UDP-N-acetylglucosamine 1-carboxyvinyltransferase [murA].	; Enolpyruvate transferase domain; RNA 3'-terminal phosphate cyclase/enolpyruvate transferase, alpha/beta; UDP-N-acetylglucosamine 1-carboxyvinyltransferase				; EPSP synthase (3-phosphoshikimate 1-carboxyvinyltransferase)						; EPT/RTPC-like	;  UDP-N-acetylglucosamine 1-carboxyvinyltransferase
V1386765		; DNA-binding recombinase domain; Recombinase zinc beta ribbon domain			; DNA-binding recombinase domain; Recombinase zinc beta ribbon domain				; Recombinase; Recombinase zinc beta ribbon domain			; DNA-binding recombinase domain profile.				
V1387041															; Pentapeptide repeat-like	
V1388452															; Pentapeptide repeat-like	
V1388890															; Pentapeptide repeat-like	
V1389056															; Pentapeptide repeat-like	
V1389217		; Transposase, IS111A/IS1328/IS1533, N-terminal; Transposase, IS116/IS110/IS902			; Transposase, IS111A/IS1328/IS1533, N-terminal; Transposase, IS116/IS110/IS902				; Transposase; Transposase IS116/IS110/IS902 family							
V1389304	; TM_PBP2	; ABC transporter type 1, transmembrane domain MetI-like	; MetI-like		; ABC transporter type 1, transmembrane domain MetI-like				; Binding-protein-dependent transport system inner membrane component			; ABC transporter integral membrane type-1 domain profile.			; MetI-like	
V1389351	; LMWPc	; Phosphotyrosine protein phosphatase I superfamily; Protein-tyrosine phosphatase, low molecular weight			; Phosphotyrosine protein phosphatase I superfamily; Protein-tyrosine phosphatase, low molecular weight	; consensus disorder prediction		; LMW phosphotyrosine protein phosphatase signature	; Low molecular weight phosphotyrosine protein phosphatase					; Low molecular weight phosphatase family	; Phosphotyrosine protein phosphatases I	
V1389363						; consensus disorder prediction										
V1389387	; MFS	; Major facilitator superfamily; Major facilitator superfamily domain	; MFS general substrate transporter like domains		; Major facilitator superfamily; Major facilitator superfamily domain				; Major Facilitator Superfamily			; Major facilitator superfamily (MFS) profile.			; MFS general substrate transporter	
V1389433	; 4HBT	; Acyl-ACP thioesterase; HotDog domain			; Acyl-ACP thioesterase; HotDog domain	; consensus disorder prediction			; Acyl-ACP thioesterase						; Thioesterase/thiol ester dehydrase-isomerase	
